"input text","origin case+#chunk","output text"
"Sch. Dist., 268 F.3d 275, 286 (5th Cir. 2001) (school uniforms). This Court has located no Supreme Court or circuit precedent applying O'Brien to a regulation that applied to a profession and that affected both conduct and speech.","Hines v. Pardue, 688 F. Supp. 3d 522#145",""
"And the parties did not cite any. In their summary judgment briefing, the parties predominantly rely on the Central Hudson standard, as applied in Sorrell v. IMS Health Inc. (See, e.g., Board's MSJ, Doc. 82, 27; Hines's Response to Board's MSJ, Doc.","Hines v. Pardue, 688 F. Supp. 3d 522#146",""
"85, 19) But Sorrell concerned commercial speech, as did Central Hudson. See Sorrell, 564 U.S. at 557 (involving a challenge to a state law ""restrict[ing] the sale, disclosure, and use of pharmacy records that reveal the prescribing practices of individual doctors""); Central Hudson, 447 U.S. at 559-61 (concerning a ban on commercial advertising by electric utilities). In the present case, neither party contends that Hines proposes a commercial transaction in connection with his communication of veterinary advice.","Hines v. Pardue, 688 F. Supp. 3d 522#147",""
"As a result, the Central Hudson standard proves a poor fit. Ultimately, the Court concludes that the Examination Requirement, which represents a content-neutral regulation, should be analyzed as a time, place, or manner restriction. While the Examination Requirement may not resemble a typical time, place, or manner restriction on speech, the nature in which the Board applies the Examination Requirement to Hines best represents a restriction on the manner in which he may engage in veterinary medicine—i.e., by first physically examining the animal.","Hines v. Pardue, 688 F. Supp. 3d 522#148",""
"As a result, to pass constitutional muster, the Examination Requirement must ""advance[] important governmental interests unrelated to the suppression of free speech and [] not burden substantially more speech than necessary to further those interests."" NetChoice, 49 F.4th at 482. The Board also must demonstrate that the Examination Requirement is ""narrowly tailored to serve a significant governmental interest"". Reagan Nat'l III, 64 F.4th at 293 (cleaned up). ""[T]he government's burden . . . 'is not satisfied by mere speculation or conjecture; rather, a governmental body seeking to sustain a restriction . . . must demonstrate that the harms it recites are real and that its restriction will in fact alleviate them to a material degree.'"" Sarre v. City of New Orleans, 420 F. App'x 371, 375 (5th Cir. 2011) (quoting Fane, 507 U.S. at 770-71).","Hines v. Pardue, 688 F. Supp. 3d 522#149",""
"Hines concedes that the Board's asserted interests—public and animal health and safety, public confidence in licensure, maintaining minimum standards of care, and preventing the spread of zoonotic diseases—are ""substantial"". (Hines's Response to Board's MSJ, Doc. 85, 19) He also does not present evidence that the Examination Requirement was created or applied to him specifically to suppress speech. As a result, no genuine dispute of material fact exists as to the importance of the government's interests or as to the requirement that the asserted interests be unrelated to the suppression of speech.","Hines v. Pardue, 688 F. Supp. 3d 522#150",""
"Instead, Hines contends that the Examination Requirement does not ""directly advance"" a ""real harm"" because the Board cannot prove his advice harmed any animals.13 Effectively, he argues that the Examination Requirement is insufficiently tailored to survive intermediate scrutiny. See, e.g., Turner Broad. Sys., Inc. v. F.C.C. (Turner I), 512 U.S. 622, 664, 114 S. Ct. 2445, 129 L. Ed.","Hines v. Pardue, 688 F. Supp. 3d 522#151",""
"2d 497 (1994) (analyzing whether the legislature's ""recited harms [were] real"" and were materially alleviated by the challenged law as part of the tailoring analysis). a. Real Harm The Board must first demonstrate that the Examination Requirement addresses a real harm. The government cannot rely on ""mere speculation or conjecture"".","Hines v. Pardue, 688 F. Supp. 3d 522#152",""
"Fane, 507 U.S. at 770. Evidence of real harm can include ""studies"", ""anecdotal evidence"", or instances of the plaintiff's ""own conduct"". Id. at 771.","Hines v. Pardue, 688 F. Supp. 3d 522#153",""
"Courts view such evidence in light of ""common sense"". Went For It, 515 U.S. at 628 (quoting Burson v. Freeman, 504 U.S. 191, 211, 112 S. Ct. 1846, 119 L. Ed. 2d 5 (1992)).","Hines v. Pardue, 688 F. Supp. 3d 522#154",""
"While a legislature cannot conjure harms out of whole cloth to justify legislation, lawmakers can enact statutes to proactively prevent identified harms. See Turner I, 512 U.S. at 665 (""Sound policymaking often requires legislators to forecast future events and to anticipate the likely impact of these events based on deductions and inferences for which complete empirical support may be unavailable.""); see also Free Speech Coal., 535 U.S. at 264 (O'Connor, J., concurring) (""[T]his Court's cases do not require Congress to wait for harm to occur before it can legislate against it.""). In the present case, the Board relies on three primary types of evidence.","Hines v. Pardue, 688 F. Supp. 3d 522#155",""
"First, the Board presents studies emphasizing the importance of the Examination Requirement. The literature indicates that veterinary telemedicine creates ""risks of missed diagnoses"" and, as a result, experts question whether states should allow the virtual creation of a veterinary-client-patient relationship. (Literature Rev., Doc. 82-1, 364) In one survey of veterinarians, ""most participants acknowledged that the service provided by teleconsultations is complementary to that of physical consultations but stressed the need for having a face-to-face interaction before resorting to telematic means."" (Id.; see also id. at 366 (""Veterinarians with exotic animal practices . . . recogni[z]e the advantages of teleconsulting and the potential benefit for situations with a recent hands-on examination of the patient, but they have concerns about establishing a direct relationship with a client and providing care to the patient without a physical exam"".)) Second, the Board presents an expert, Dr.","Hines v. Pardue, 688 F. Supp. 3d 522#156",""
"Carly Patterson, who opines on the importance of the physical examination, describing it as the ""cornerstone of all veterinary care."" (Patterson Report, Doc. 82-1, 114) ""Without it,"" she continues, ""veterinarians are left to aimlessly pursue diagnostics that might be needless and in the worst case scenario, completely circumvent the actual problem at hand, resulting in the death of the patient."" (Id.) In her report, she presents five cases from her professional experience in which the physical examination yielded critical information that telemedicine alone would fail to capture. (Id. at 119-22) For example, she details her treatment of a two-year-old Schnauzer brought in for ""waxing and waning shifting leg lameness."" (Id. at 122) Dr. Patterson notes, ""The history and description of clinical signs from the owner sounded very much like an immune-mediated polyarthritis case, but the physical exam informed us otherwise."" (Id.) Upon further examination, ""[t]he dog had palpable cervical pain on neurologic examination and the Neurology Section recommended advanced imaging (MRI) of her neck for potential neurologic causes of spinal pain."" (Id.) She concludes that ""had [she] not performed a comprehensive physical examination with neurologic assessment, [she] would have missed an important component of establishing the dog's diagnosis."" (Id.) The other four examples provide similar instances in which the physical examination revealed important information that the veterinarian could not obtain solely from verbal or written communications with the pet owner.14 Finally, the Board submits the opinions of another expert, Dr.","Hines v. Pardue, 688 F. Supp. 3d 522#157",""
"Lori Teller, who reviewed Hines's emails with pet owners and opines that Hines ""likely"" harmed animals through his veterinary advice. She provides specific examples of deficiencies in Hines's communications with various animal owners, concluding that with respect to Rosen's cat and Scott's bird, Hines's advice likely left each animal in a ""worse position"". And Dr.","Hines v. Pardue, 688 F. Supp. 3d 522#158",""
"Patterson likewise testified that Hines's advice could have harmed the Unknown Cat, the Indian Pigeon, and the British Bird. (Patterson Dep., Doc. 82-1, 216, 213:19-25; id. at 217, 214: 1-2) Taken together, the evidence on which the Board relies demonstrates the materiality and substantive reality of the harms that the Board fears. The scholarly literature evidences a concern that telemedicine without a prior physical exam can result in misdiagnoses.","Hines v. Pardue, 688 F. Supp. 3d 522#159",""
"While experts in the field may disagree about the need for a physical examination, the debate alone does not negate the potential harm. Legislatures may assess competing evidence and make reasonable decisions to prevent harm. See Turner I, 512 U.S. at 665.","Hines v. Pardue, 688 F. Supp. 3d 522#160",""
"Critically, Hines presents no controverting evidence. He challenges the sufficiency of the Board's evidence, but submits no competing expert testimony or any empirical data of his own. Instead, he relies primarily on the argument that the Board presents only possible harms that could have occurred, without identifying any actual harm.","Hines v. Pardue, 688 F. Supp. 3d 522#162",""
"In addition, the submitted expert opinions reveal multiple concrete examples when a veterinarian would have reached the wrong diagnosis and incorrect treatment plan absent a physical examination of the animal. Common sense instructs that treating an animal incorrectly causes harm—both by failing to treat the animal's true ailment and by subjecting it to the additional risks from unnecessary treatment. And another expert opines that in specific cases involving Hines, his diagnoses without a physical examination likely resulted in improper treatment plans.","Hines v. Pardue, 688 F. Supp. 3d 522#161",""
"But, while it is true that no evidence conclusively reveals that an animal has suffered harm by receiving veterinary care without the benefit of a physical examination, the Board need not ""wait for harm to occur before it can legislate against it."" Free Speech Coal., 535 U.S. at 264 (O'Connor, J., concurring). The scientific literature and expert testimony demonstrate a credible risk of real harm. And the absence of any controverting evidence means that no genuine issue exists on the matter.","Hines v. Pardue, 688 F. Supp. 3d 522#163",""
"The Court finds that the summary judgment evidence proves an actual harm that is not ""merely conjectural"". b. Material Alleviation For a regulation to be sufficiently drawn under intermediate scrutiny, the government must demonstrate that the ""restriction will in fact alleviate"" the real harm ""to a material degree."" Fane, 507 U.S. at 771. Importantly, the regulation need not be the least speech-restrictive means of achieving the government's interest.","Hines v. Pardue, 688 F. Supp. 3d 522#164",""
"Went For It, 515 U.S. at 626-28; see also Moore v. Morales, 63 F.3d 358, 363 (5th Cir. 1995) (reaching a similar conclusion as to a Texas Penal Code provision prohibiting such solicitation, as applied to attorneys); Pub. Citizen Inc. v. La. Att'y Disciplinary Bd., 632 F.3d 212, 225-26 (5th Cir. 2011) (finding that a rule of professional conduct restricting attorneys' use of ""a nickname, moniker, motto or trade name that states or implies an ability to obtain results in a matter"" materially addresses the harm resulting from ""misleading lawyer advertising"" (cleaned up)).","Hines v. Pardue, 688 F. Supp. 3d 522#166",""
"Bd. of Trs. of State Univ. of N.Y. v. Fox, 492 U.S. 469, 477, 109 S. Ct. 3028, 106 L. Ed. 2d 388 (1989). ""Rather, the requirement of narrow tailoring is satisfied so long as the . . . regulation promotes a substantial government interest that would be achieved less effectively absent the regulation."" Reagan Nat'l III, 64 F.4th at 293 (quoting Rock Against Racism, 491 U.S. at 799). For example, the Supreme Court has concluded that time-limited bans on soliciting accident victims and their relatives materially alleviate the harm of privacy intrusion and harm to the legal profession's reputation.","Hines v. Pardue, 688 F. Supp. 3d 522#165",""
"In Moore, the accident victims' ability to opt out of such solicitation communications did not preclude the government's ability to show material alleviation because when seeking to alleviate a harm, the government ""is not required to employ the least restrictive means in promoting its interest."" Moore, 63 F.3d at 363. Applying these principles to the challenged regulation in this lawsuit, the Court finds that the Examination Requirement is narrowly tailored to the government's asserted interests. By imposing the Examination Requirement to establish a veterinary-client-patient relationship, Texas law ensures that veterinarians possess information that proves important in many cases involving veterinary care.","Hines v. Pardue, 688 F. Supp. 3d 522#167",""
"The data that veterinarians obtain through the physical examination of an animal typically cannot be secured by any other means. Moreover, Texas law carves out ""emergency situation[s]"" in which veterinarians cannot perform a physical examination in a timely fashion. In such circumstances, ""a veterinarian may, after determining the nature of the emergency and the condition of the animal, issue treatment directions to a non-veterinarian by means of telephone, electronic mail or messaging, radio, or facsimile communication"", without having to physically examine the animal beforehand.","Hines v. Pardue, 688 F. Supp. 3d 522#168",""
"22 TEX. ADMIN. CODE § 573.10(j).","Hines v. Pardue, 688 F. Supp. 3d 522#169",""
"Through this provision, Texas recognizes the potential benefits of telemedicine, but tailors it to cases where the preferred approach—i.e., veterinary care after a physical examination—is impractical. Accordingly, the Court finds that the Examination Requirement materially alleviates a real harm. Because the Examination Requirement is narrowly tailored to the Board's substantial interests, which are unrelated to the suppression of speech, the Court finds that based on the applicable law and the record in this case, the Examination Requirement withstands intermediate scrutiny.15 IV.","Hines v. Pardue, 688 F. Supp. 3d 522#170",""
"Conclusion For the reasons stated above, the Board may continue to enforce the Examination Requirement without violating Hines's free speech rights. Based on this conclusion, Hines is not entitled to injunctive relief.16 It is: ORDERED that Plaintiff Ronald S. Hines's Motion for Summary Judgment (Doc. 83) is DENIED; ORDERED that Defendants' Motion for Summary Judgment (Doc.","Hines v. Pardue, 688 F. Supp. 3d 522#171",""
"82) is GRANTED on the grounds explained in this Order and Opinion; and ORDERED that Plaintiff Ronald S. Hines's claims based on the First Amendment to the United States Constitution are DISMISSED WITH PREJUDICE. The Court will separately issue a Final Judgment in accordance with this Order and Opinion. Signed on August 15, 2023. /s/ Fernando Rodriguez, Jr.","Hines v. Pardue, 688 F. Supp. 3d 522#172",""
"Fernando Rodriguez, Jr. United States District Judge FINAL JUDGMENT The Court has dismissed all of Plaintiff Ronald S. Hines's causes of action. (Order & Opinion, Doc. 103) Accordingly, it is: ORDERED that Plaintiff Ronald S. Hines take nothing against Defendants.","Hines v. Pardue, 688 F. Supp. 3d 522#173",""
"All other relief not expressly granted is denied. Each party shall be responsible for its own fees and costs. This judgment is final, disposes of all parties and claims, and is appealable.","Hines v. Pardue, 688 F. Supp. 3d 522#174",""
"Signed on August 15, 2023. /s/ Fernando Rodriguez, Jr. Fernando Rodriguez, Jr. United States District Judge End of Document","Hines v. Pardue, 688 F. Supp. 3d 522#175",""
"by: Beth Watkins Opinion In seven cases, grand jurors of Duval County indicted Jaime Francisco Flores, Jr., Gracie Yvette Lopez, Cristal Ann Ramirez, Martin Eli Perez, Rodney Ortiz, and Enrique Cibrian (collectively, Appellees) for third-degree felony smuggling of persons. Appellees moved to quash their indictments by challenging the statute on several constitutional grounds. After a hearing, the trial court granted the motions.","State v. Flores, 679 S.W.3d 232#1",""
"The State appeals all seven cases, which we consolidated for briefing and argument. Because we reject Appellees' constitutional claims, we reverse the trial court's orders and remand the causes for further proceedings. Background Texas Penal Code section 20.05(a) prohibits the smuggling of persons by three distinct manner and means.","State v. Flores, 679 S.W.3d 232#2",""
"Only one—section 20.05(a)(1)(A)—is applicable here. In 1999, section 20.05(a)(1)(A) was specifically enacted to target ""coyotes"" who transported noncitizens across the Rio Grande River and through Texas and exposed them to dangerous conditions.1 In 2011, the statute was broadened to eliminate the exposure-to-danger element and instead make it an enhancement. Acts 1999, 76th Leg., ch.","State v. Flores, 679 S.W.3d 232#3",""
"1014, § 1, eff. Sept. 1, 1999.","State v. Flores, 679 S.W.3d 232#4",""
"Amended by Acts 2011, 82nd Leg., ch. 223 (H.B. 260), § 2, eff. Sept.","State v. Flores, 679 S.W.3d 232#5",""
"1, 2011; Acts 2015, 84th Leg., ch. 333 (H.B. 11), § 14, eff. Sept.","State v. Flores, 679 S.W.3d 232#6",""
"1, 2015; Acts 2021, 87th Leg., ch. 572 (S.B. 576), § 2, eff. Sept.","State v. Flores, 679 S.W.3d 232#7",""
"1, 2021 (current version at Tex. Penal Code § 20.05). In 2015, as part of House Bill 11, the legislature added a new basis of liability—(a)(2) harboring a noncitizen—while limiting (a)(1) liability to those who smuggle persons with ""the intent to obtain a pecuniary benefit."" Id. (""A person commits an offense if the person, with the intent to obtain a pecuniary benefit, knowingly . . . uses a motor vehicle . . . to transport an individual with the intent to . . . conceal the individual from a peace officer[.]""). In 2021, the legislature eliminated ""the intent to obtain a pecuniary benefit"" element from (a)(1), instead making it an enhancement.","State v. Flores, 679 S.W.3d 232#8",""
"Id. (""A person commits an offense if the person knowingly . . . uses a motor vehicle . . . to transport an individual with the intent to . . . conceal the individual from a peace officer[.]""). Appellees were each arrested after stops for traffic violations. All were transporting suspected noncitizens in their vehicles.","State v. Flores, 679 S.W.3d 232#9",""
"All six appellees were charged with violating section 20.05(a)(1)(A). Flores,2 Lopez,3 Ramirez,4 Perez, and Cibrian were indicted under the 2015 version of the statute. Ortiz5 was indicted under the 2021 version.","State v. Flores, 679 S.W.3d 232#10",""
"Appellees moved to quash their indictments by challenging the statute on preemption, Fourth Amendment, vagueness, and equal protection grounds. The State responded and the trial court held an evidentiary hearing. Appellees argued, essentially: • Preemption.","State v. Flores, 679 S.W.3d 232#11",""
"Enforcement of the statute is preempted by federal law. Regulating human smuggling is an area of exclusive federal control. The federal framework is so pervasive that it has left no room for the states to supplement it (""field preemption"").","State v. Flores, 679 S.W.3d 232#12",""
"Parallel state law implicitly conflicts with federal law (""conflict preemption""). Federal and state courts have uniformly struck state smuggling statutes as preempted. • Fourth Amendment. The statute is facially unconstitutional because it ""makes a felony out of what the Fourth Amendment protects, which is to avoid the police if you want."" • Vagueness.","State v. Flores, 679 S.W.3d 232#13",""
"The statute is unconstitutionally vague because it fails to give ordinary people fair notice of the conduct prohibited and it fails to establish guidelines for law enforcement, allowing law enforcement (rather than the legislature) to determine what the law is. • Equal protection. The statute is unconstitutional as applied because it was selectively enforced based on the race, ethnicity, and national origin of the transported individuals. At the evidentiary hearing on the motions to quash, Appellees clarified that they only challenged section 20.05(a)(1)(A).","State v. Flores, 679 S.W.3d 232#14",""
"They relied on its legislative history and noted that throughout the legislative debate, the witnesses ""that testified, they only spoke about this migration context. . . . That's how the law is drafted, that's how it's been updated, that's how it's only ever been talked about, one context, transporting migrants, that's it."" Appellees presented information about Operation Lone Star, which was specifically launched to ""secure the border and combat the smuggling of people and drugs into Texas."" They also argued that in Duval County, the statute is strictly used to prosecute smugglers of individuals from South or Central America or the Caribbean who are Hispanic or Black. And, although the statute is not facially an immigration statute, Appellees argued the only way it is used is as an immigration statute.","State v. Flores, 679 S.W.3d 232#15",""
"Appellees offered and the trial court admitted, for the limited purposes of the hearing,6 the offense reports from most of the arrests of Appellees. Appellees called a single witness, Sergeant Modesto Saavedra with the Criminal Investigation Division of the Duval County Sheriff's Office. He testified, in part, that section 20.05 ""is to deal with transport of, uh, migrants."" He explained that in every stop in which he has arrested someone under section 20.05, ""the subjects identify themselves as undocumented aliens."" In all the cases, he considers it an unwritten element of the section 20.05(a)(1)(A) offense that there is probable cause to believe the persons transported are noncitizens.","State v. Flores, 679 S.W.3d 232#16",""
"He stated that circumstance drove the arrests in these cases. Saavedra also testified about the various dangers human smugglers pose to the transported noncitizens such as assault, ransom, rape, murder, abandonment, and trafficking. He noted that all arrests for human smuggling have followed stops for traffic violations.","State v. Flores, 679 S.W.3d 232#17",""
"In response to the preemption challenge, the State noted that the statute focuses on the transporter. The statute does not target those who transport noncitizens—it targets those who transport any passenger with the intent to conceal that passenger from law enforcement. The State also argued it uses the smuggling statute to capture conduct related to the ""transporting of men, women, and children throughout our state for purposes such as forced labor, prostitution, and/or other prohibited conduct."" The State argued it needs the smuggling statute because it cannot prove trafficking or other crimes because the federal government deports the noncitizens, leaving them unavailable to testify.","State v. Flores, 679 S.W.3d 232#18",""
"The State noted that although other states' smuggling statutes have been struck down on preemption grounds, those statutes criminalized conduct directly related to an individual's noncitizen status, and the statute at issue here does not. In response to the remaining claims, the State argued that the Fourth Amendment challenge has no merit because ""[e]very stop starts with probable cause."" It further argued the statute is not vague because it is clear as to what kind of conduct it criminalizes. In responding to the equal protection argument, the State again focused on the fact that the statute only criminalizes the conduct of the transporter, not the noncitizens.","State v. Flores, 679 S.W.3d 232#19",""
"The goal of the statute, in fact, is to protect the individuals being transported from unscrupulous traffickers. Because the noncitizens are often deported quickly, there is no way for the State to use them as witnesses against traffickers. The State uses the smuggling statute, which requires only proof of transport and concealment, because that is how it can protect ""not just the citizens of the state, but any individual who is present here in our state."" The trial court granted the motions to quash and set aside the indictments without providing a basis for its ruling.","State v. Flores, 679 S.W.3d 232#20",""
"The State appeals. In their brief, Appellees focus solely on their preemption and Fourth Amendment arguments. Because the trial court could have ruled on any of the four constitutional grounds, we address them all.","State v. Flores, 679 S.W.3d 232#21",""
"Analysis Overall Standard of Review HN1[] In reviewing the dismissal of an indictment, we apply a bifurcated standard. State v. Krizan-Wilson, 354 S.W.3d 808, 815 (Tex. Crim. App. 2011).","State v. Flores, 679 S.W.3d 232#22",""
"We give ""almost total deference to a trial court's findings of facts that are supported by the record, as well as mixed questions of law and fact that rely upon the credibility of a witness."" Id. ""However, the court of appeals applies a de novo standard of review to pure questions of law and mixed questions that do not depend on credibility determinations."" Id.; see also Estrada v. State, 629 S.W.3d 755, 758 (Tex. App.—San Antonio 2021, no pet.) (reviewing trial court's decision on motion to quash an indictment de novo). Preemption Applicable Law and Standard of Review HN2[] ""Federalism, central to the constitutional design, adopts the principle that both the National and State Governments have elements of sovereignty the other is bound to respect."" Arizona v. United States, 567 U.S. 387, 398, 132 S. Ct. 2492, 183 L. Ed. 2d 351 (2012). ""From the existence of two sovereigns follows the possibility that laws can be in conflict or at cross-purposes."" Id. at 398-99. ""The Supremacy Clause provides a clear rule that federal law 'shall be the supreme Law of the Land; and the Judges in every State shall be bound thereby, any Thing in the Constitution or Laws of any state to the Contrary notwithstanding.'"" Id. at 399 (quoting U.S. CONST. art.","State v. Flores, 679 S.W.3d 232#23",""
"VI, cl. 2). ""Under this principle, Congress has the power to preempt state law."" Id. ""HN3[] There is no doubt that Congress may withdraw specified powers from the States by enacting a statute containing an express preemption provision."" Id. ""State law must also give way to federal law in at least two other circumstances."" Id. ""First, the States are precluded from regulating conduct in a field that Congress, acting within its proper authority, has determined must be regulated by its exclusive governance."" Id. ""The intent to displace state law altogether can be inferred from a framework of regulation 'so pervasive . . . that Congress left no room for the States to supplement it' or where there is a 'federal interest . . . so dominant that the federal system will be assumed to preclude enforcement of state laws on the same subject.'"" Id. (quoting Rice v. Santa Fe Elevator Corp., 331 U.S. 218, 230, 67 S. Ct. 1146, 91 L. Ed. 1447 (1947)). ""Second, state laws are preempted when they conflict with federal law."" Arizona, 567 U.S. at 399. ""This includes cases where compliance with both federal and state regulations is a physical impossibility . . . and those instances where the challenged state law stands as an obstacle to the accomplishment and execution of the full purposes and objectives of Congress."" Id. (internal quotation marks and citations omitted).","State v. Flores, 679 S.W.3d 232#24",""
"HN4[] There are two cornerstones of preemption jurisprudence. First, ""the purpose of Congress is the ultimate touchstone in every pre-emption case."" Wyeth v. Levine, 555 U.S. 555, 565, 129 S. Ct. 1187, 173 L. Ed. 2d 51 (2009) (internal quotation marks omitted). ""Second, in all pre-emption cases, and particularly in those in which Congress has legislated in a field which the States have traditionally occupied, we start with the assumption that the historic police powers of the States were not to be superseded by the Federal Act unless that was the clear and manifest purpose of Congress."" Id. (internal quotation marks and alterations omitted).","State v. Flores, 679 S.W.3d 232#25",""
"HN5[] The states have traditionally occupied criminal law enforcement; they have not traditionally occupied immigration enforcement. Kansas v. Garcia, 140 S. Ct. 791, 806-07, 206 L. Ed. 2d 146 (2020) (noting that while federal law ""'makes a single sovereign responsible for maintaining a comprehensive and unified system to keep track of aliens within the Nation's borders,'"" criminal law enforcement has been and is ""primarily a responsibility of the States"") (quoting Arizona, 567 U.S. at 401-02).","State v. Flores, 679 S.W.3d 232#26",""
"HN6[] Specific to preemption in the immigration context, in De Canas v. Bica, 424 U.S. 351, 96 S. Ct. 933, 47 L. Ed. 2d 43 (1976),7 the United States Supreme Court established three criteria under which state regulation affecting noncitizens is preempted: (1) if it regulates immigration—i.e., if it is ""essentially a determination of who should or should not be admitted into the country""; (2) if the clear and manifest purpose of Congress was to completely oust state power in the area of regulation; or (3) it is an obstacle to the accomplishment of the purposes of Congress. Id. at 355-63. ""Preemption is a question of law reviewed de novo."" Tex. Mut.","State v. Flores, 679 S.W.3d 232#27",""
"Ins. Co. v. PHI Air Med., LLC, 610 S.W.3d 839, 846 (Tex. 2020). Application Appellees moved to quash their indictments on their claim that section 20.05(a)(1)(A) is preempted.","State v. Flores, 679 S.W.3d 232#28",""
