"input text","origin case+#chunk","output text"
"The pleading requirements of the Federal Rules of Civil Procedure ""do not compel a litigant to anticipate potential affirmative defenses, such as the statute of limitations, and to affirmatively plead facts in avoidance of such defenses."" Abbas, 480 F.3d at 640; see also Fed. R. Civ. P. 8(a)(2) (requiring ""a short and plain statement of the claim showing that the pleader is entitled to relief""). ""Nevertheless, a defendant may raise an affirmative defense in a pre-answer Rule 12(b)(6) motion if the defense appears on the face of the complaint."" Whiteside, 995 F.3d at 319 ( internal quotation marks and citation omitted). HN8[] Related to the pleading rules for affirmative defenses, equitable tolling often raises fact-specific issues premature for resolution on a Rule 12(b)(6) motion, before a plaintiff can develop the factual record. See, e.g., Brown v. Parkchester S. Condominiums, 287 F.3d 58, 60-61 (2d Cir. 2002) (vacating dismissal and ordering evidentiary hearing because ""[b]ased on the limited record presented to the district court, it appears there may be substance to [the plaintiff's equitable tolling] claim.""); Valverde v. Stinson, 224 F.3d 129, 135 (2d Cir. 2000) (vacating dismissal and remanding ""to develop further the facts"" on equitable tolling claim); see also Lama v. Malik, 58 F. Supp. 3d 226, 235 (E.D.N.Y. 2014) (collecting cases suggesting that equitable tolling issues are generally not amenable to resolution on a motion to dismiss).19 We acknowledged as much in vacating the district court's first dismissal of Clark's complaint, affirming the well-established rule that it is generally improper to dismiss a complaint as untimely without first granting a litigant notice and an opportunity to be heard.","Clark v. Hanley, 89 F.4th 78#54",""
"App'x 104 (citing Abbas, 480 F.3d at 640). HN9[] If ""matters outside the pleadings are presented to and not excluded by the court"" on a motion to dismiss, Federal Rule of Civil Procedure 12(d) provides that ""the motion must be treated as one for summary judgment under Rule 56."" Fed. R. Civ. P. 12(d). In advance of such a conversion, ""[a]ll parties must be given a reasonable opportunity to present all the material that is pertinent to the motion."" Id. We have stressed a functional approach to conversion, emphasizing that ""[t]he district court's conversion of a Rule 12(b)(6) motion into one for summary judgment is governed by principles of substance rather than form."" In re G. & A. Books, Inc., 770 F.2d 288, 295 (2d Cir. 1985).","Clark v. Hanley, 89 F.4th 78#55",""
"As such, ""[t]he essential inquiry is whether the appellant should reasonably have recognized the possibility that the motion might be converted into one for summary judgment or was taken by surprise and deprived of a reasonable opportunity to meet facts outside the pleadings."" Id.; see also Hernandez v. Coffey, 582 F.3d 303, 307 (2d Cir. 2009) (""Ordinarily, formal notice is not required where a party should reasonably have recognized the possibility that the motion might be converted into one for summary judgment [and] was [neither] taken by surprise [nor] deprived of a reasonable opportunity to meet facts outside the pleadings."" (internal quotation marks and citation omitted)). HN10[] On summary judgment, courts are tasked with determining whether ""the movant [has] show[n] that there is no genuine dispute as to any material fact and . . . is entitled to judgment as a matter of law."" Fed. R. Civ. P. 56(a). ""The function of the district court in considering the motion for summary judgment is not to resolve disputed questions of fact but only to determine whether, as to any material issue, a genuine factual dispute exists."" Kee v. City of New York, 12 F.4th 150, 166-67 (2d Cir. 2021) (internal quotation marks and citation omitted). This limited judicial role stems from the precept that, at least as pertaining to a party's legal claims, ""[c]redibility determinations, the weighing of the evidence, and the drawing of legitimate inferences from the facts are jury functions, not those of a judge."" S. Katzman Produce Inc. v. Yadid, 999 F.3d 867, 877 (2d Cir. 2021) (internal quotation marks and citation omitted); accord Anderson v. Liberty Lobby, Inc., 477 U.S. 242, 255, 106 S. Ct. 2505, 91 L. Ed.","Clark v. Hanley, 89 F.4th 78#56",""
"2d 202 (1986). This logic is not altered because district courts may serve as the ultimate factfinder on the issue of equitable tolling. HN11[] In other words, when a district court ""approache[s] the issue of equitable tolling in the prototypical summary judgment posture""—that is, purporting to ""draw[ ] legal conclusions based on purportedly undisputed facts regarding the prerequisite elements to the exercise of equitable tolling""—it is not acting in a factfinding capacity.","Clark v. Hanley, 89 F.4th 78#57",""
"Doe, 76 F.4th at 71. Accordingly, in the equitable tolling context, courts routinely grant summary judgment to defendants where deficiencies in the record establish that the prerequisites of equitable tolling have not been met and deny summary judgment where a reasonable factfinder could conclude otherwise.20 HN12[] When, however, a district court exercises its role as factfinder on an equitable issue such as equitable tolling, we have stated that ""a district court generally should conduct an evidentiary hearing before making factual findings if a plaintiff's 'sworn averments of fact, though disputed, meet the legal standards for equitable tolling.'"" Id. at 70 (quoting Torres v. Barnhart, 417 F.3d 276, 279 (2d Cir. 2005)). As such, evidentiary hearings exploring the merits of equitable tolling claims are routine in the district courts.21 Indeed, at times, this Court has explicitly directed an evidentiary hearing when equitable tolling involves weighing competing inferences or resolving contested factual issues.","Clark v. Hanley, 89 F.4th 78#58",""
"See Brown, 287 F.3d at 60-61 (finding an ""evidentiary hearing [to be] appropriate to determine"" whether ""equitable tolling would be in order""); Canales v. Sullivan, 936 F.2d 755, 756 (2d Cir. 1991) (remanding ""for an evidentiary hearing to determine if [the plaintiff's] condition warrants equitable tolling.""). Going a step further, we have held that a district court abused its discretion in not holding an evidentiary hearing to resolve a plausible equitable tolling claim. See Torres, 417 F.3d at 276 (finding the district court's failure to conduct an evidentiary hearing to be an abuse).","Clark v. Hanley, 89 F.4th 78#59",""
"HN13[] When a district court holds an evidentiary hearing on equitable tolling, the hearing functions within the rubric of the federal rules as a bifurcated bench trial on the issue of equitable tolling.22 Because district judges sit in equity when adjudicating equitable tolling, they are empowered at this hearing (qua bench trial) to make credibility findings, weigh evidence, and resolve factual disputes that bear on equitable tolling, so long as they stay within the bounds of the Seventh Amendment. Sometimes, district courts convene an evidentiary hearing after deciding on summary judgment that the issue cannot be resolved based on the record compiled in discovery.23 Other times, district courts hold a hearing earlier in the case, with an eye toward facilitating the efficient adjudication of the possibly controlling issue of equitable tolling.24 District courts have discretion on how to sequence the hearing, so long as they afford the parties a full and fair opportunity to be heard on the issue. See In re Agent Orange, 517 F.3d at 103 (""A party must be afforded a meaningful opportunity to establish the facts necessary to support his claim."").","Clark v. Hanley, 89 F.4th 78#60",""
"B. Application Clark argues that in dismissing her claims, the district court ""contravened the Federal Rules of Civil Procedure and this Court's precedent at every step . . . ."" Appellant's Br. 3. At base, she contends that the district court erred in holding an evidentiary hearing for factfinding purposes at the pleading stage.","Clark v. Hanley, 89 F.4th 78#61",""
"But we fundamentally disagree with Clark's characterization of the proceedings below. As the record shows, the parties had moved beyond the pleading stage to a bench trial on Clark's equitable tolling claim, notwithstanding the Defendants' invocation of Rule 12(b)(6). The circumstances of this case thus call for treating the evidentiary hearing for what it functionally was—a bifurcated bench trial on the issue of equitable tolling.","Clark v. Hanley, 89 F.4th 78#62",""
"To begin, the judgment on appeal is the district court's second dismissal of Clark's case on timeliness grounds, coming after we vacated the district court's first dismissal for failing to afford Clark notice and an opportunity to argue her equitable tolling claim. The stage, therefore, was set on remand for the parties to reach the substance of Clark's contention that she had, in fact, exercised diligence in pursuing her untimely claim, but that extraordinary circumstances prevented her from timely filing. On remand, once the Defendants renewed their motions to dismiss, the district court held a pre-motion conference, at which it made clear to the parties that it did not believe it could properly adjudicate Clark's equitable tolling claim based solely on the allegations in the Second Amended Complaint.","Clark v. Hanley, 89 F.4th 78#63",""
"See App'x 540 (suggesting ""it would not be appropriate for [the district court] to try to resolve [equitable tolling] on just the basis of the allegations of the complaint""); App'x 578 (""I'm really not comfortable with trying to decide this equitable tolling issue solely on the papers that I have in front of me.""). The district court thus proposed, and ultimately settled on, an evidentiary hearing, a procedural device we have time and again endorsed (sometimes even required) in the equitable tolling context. See Doe, 76 F.4th at 70; Torres, 417 F.3d at 279.","Clark v. Hanley, 89 F.4th 78#64",""
"The court made clear that the hearing would be ""limited in terms of overall scope"" with a focus on ""trying to understand the state of mind of Ms. Clark . . . and what it is that she felt that . . . resulted in her waiting years beyond the statute of limitations"" to file this action. App'x 578.","Clark v. Hanley, 89 F.4th 78#65",""
"But the district court permitted the parties in advance of the hearing to provide ""any exhibits or documents that are not presently in the record and that any party wishes the Court to consider that bear on the issue of equitable tolling,"" which they did. SPA2; see also App'x 256-57 (exhibit list). It is thus beyond dispute that Clark was aware going into the evidentiary hearing that the district court intended to resolve her equitable tolling claim based on the record that would be compiled at the hearing.","Clark v. Hanley, 89 F.4th 78#66",""
"The hearing, itself, resembled a bench trial. It included direct, cross, re-direct, and re-cross examinations of Clark, as well as oral argument from counsel on whether she had met her burden on equitable tolling. See App'x 356-406 (direct examination), 406-20 (cross examination), 420-474 (court's questioning), 474-81 (redirect examination), 481-84 (recross examination), 484-526 (oral argument).","Clark v. Hanley, 89 F.4th 78#67",""
"And the hearing transcript reveals that Clark had a full opportunity to testify to the circumstances she claims prevented her from timely filing this action. Clark faults the district court for failing to convert (either explicitly or implicitly) the Defendants' motions to dismiss into ones for summary judgment. But converting the Defendants' motions would have served no practical purpose in the context of this case.","Clark v. Hanley, 89 F.4th 78#68",""
"Cf. In re G. & A. Books, 770 F.2d at 295 (noting that the conversion rules are ""governed by principles of substance rather than form""). HN15[] As already discussed, district courts scrupulously avoid resolving any factual disputes on summary judgment because ""[c]redibility determinations, the weighing of the evidence, and the drawing of legitimate inferences from the facts are jury functions, not those of a judge . . . ."" Anderson, 477 U.S. at 255.","Clark v. Hanley, 89 F.4th 78#69",""
"When it comes to equitable tolling, however, district judges are empowered to make precisely the types of determinations that are disallowed on summary judgment. Given the district court's authority to find facts on equitable issues, the district court's decision to convene an evidentiary hearing on the issue of equitable tolling obviated the purpose of the summary judgment exercise, i.e., determining whether there are any triable issues of fact. Clark disputes that she had a full opportunity to discover and present evidence relevant to her equitable tolling claim, arguing that the district court unduly curtailed the record by limiting what could be presented at the hearing.","Clark v. Hanley, 89 F.4th 78#70",""
"We are unpersuaded. HN16[] District courts are vested with ""wide latitude to determine the scope of discovery and we ordinarily defer to the discretion of district courts regarding discovery matters."" In re Agent Orange, 517 F.3d at 103 (internal quotation marks, alteration, and citation omitted); see also EM Ltd. v. Republic of Argentina, 695 F.3d 201, 207 (2d Cir. 2012) (""Of course, as in all matters relating to discovery, the district court has broad discretion to limit discovery in a prudential and proportionate way.""), aff'd sub nom. Republic of Argentina v. NML Cap., Ltd., 573 U.S. 134, 134 S. Ct. 2250, 189 L. Ed.","Clark v. Hanley, 89 F.4th 78#71",""
"2d 234 (2014). A district court abuses its discretion only ""when the discovery is so limited as to affect a party's substantial rights."" In re Agent Orange, 517 F.3d at 103 (citation omitted). Here, in deciding Clark's equitable tolling claim, the district court permitted limited discovery to proceed during the pendency of the Defendants' motions to dismiss.25 At the hearing, in addition to Clark's testimony, the district court had before it Hanley's arrest warrant application, records of Clark's transfer history among DOC prison facilities, Clark's medical records from the period she seeks to have tolled, filings from her state habeas case, and an amicus brief filed by the New Haven Pride Center.","Clark v. Hanley, 89 F.4th 78#72",""
"The district court additionally permitted the parties to ""file . . . any documents that they intend to use as exhibits during the hearing or that they wish the Court to consider with respect to the issue of equitable tolling . . . ."" SPA3. In setting the bounds of the available record, the district court sought to focus on matters going to the heart of Clark's theory for equitable tolling. Clark claimed that tolling was appropriate due to the combination of her mental condition and fear of retaliation at the hands of correctional officers.","Clark v. Hanley, 89 F.4th 78#73",""
"Fitting the contours of this claim, the district court designed the evidentiary hearing ""to understand the state of mind of Ms. Clark . . . ."" App'x 578. The district court's initial inclination was that it could make a determination as to the merits of her equitable tolling claim on the basis of Clark's testimony, her medical file, and the record of her state habeas case, yet the court left open the possibility that ""something would surface in [Clark's] testimony that has further bearing and suggests that additional evidence would be needed . . . ."" App'x 578-79.","Clark v. Hanley, 89 F.4th 78#74",""
"Clark nevertheless protests that the district court ruled on her equitable tolling claim based on an incomplete record devoid of, for instance, ""expert testimony . . . which could have illuminated the impact of sexual assault and gender dysphoria on Ms. Clark's ability to seek relief.""26 Appellant's Br. 41; see also Reply Br.","Clark v. Hanley, 89 F.4th 78#75",""
"12-13 (suggesting additional discovery along the lines of ""expert testimony about sexual assault or gender dysphoria, . . . corroboration from prison staff, cross-examin[ations of] medical personnel about information not contained in the medical records, or investigat[ion of] instances of retaliation""). But Clark did not raise the possibility of introducing such testimony before the district court. In addition, the court had more than an adequate basis to reject the additional discovery Clark did request.","Clark v. Hanley, 89 F.4th 78#76",""
"Clark's counsel sought additional discovery relating to (1) the severity of Hanley's assaults and (2) institutional retaliation. App'x 560. But as the district court observed, the record already contained Hanley's arrest warrant, which included ""a very detailed verbatim recitation of multiple assaults by Mr.","Clark v. Hanley, 89 F.4th 78#77",""
"Hanley."" App'x 561. And as to institutional retaliation, Clark had not alleged that anyone at DOC ever threatened to retaliate against her, as opposed to ridicule her with ""insulting comments."" App'x 563. Concerned that Clark was ""on a fishing expedition"" ""for merits discovery,"" App'x 563-64, the district court thus declined to expand the record beyond Clark's expected testimony and the discovery that had already been authorized.","Clark v. Hanley, 89 F.4th 78#78",""
"This was not an abuse of discretion.27 In sum, Clark was unable to show that the information she sought was not duplicative of what was already in the record or based on speculation beyond the allegations in her complaint. We thus conclude that Clark was afforded a meaningful opportunity to establish the facts necessary to support her claim. II.","Clark v. Hanley, 89 F.4th 78#79",""
"The Seventh Amendment Clark next argues that the district court violated her Seventh Amendment right to a jury trial by resolving contested factual issues bearing on the merits of her legal claims. Recognizing the overarching principle that ""claims in equity, including tolling, generally fall outside the Seventh Amendment's scope,"" Appellant's Br. 42, Clark contends that the district court ""neglected the significant overlap between [her] equitable tolling argument and her Section 1983 claims,"" id. at 45, which both arise from the same set of operative facts—Hanley's sex crimes.","Clark v. Hanley, 89 F.4th 78#80",""
"Clark asserts that it is impossible to disentangle the district court's factual findings on equitable tolling from those relating to her legal claims. But as set forth below, the district court's decision did not violate the Seventh Amendment. HN17[] ""The Seventh Amendment protects the right to a jury trial only for matters at law, 'in contradistinction' to those in equity."" In re CBI Holding Co., Inc., 529 F.3d 432, 465 (2d Cir. 2008) (quoting Granfinanciera, S.A. v. Nordberg, 492 U.S. 33, 41, 109 S. Ct. 2782, 106 L. Ed.","Clark v. Hanley, 89 F.4th 78#81",""
