"input text","origin case+#chunk","output text"
"Kepler obtained Mr. Lake's address, phone number, and physical description. On the same day he obtained this information, Mr.","United States v. Kepler, 74 F.4th 1292#5",""
"Lake walking together near the residence. Mr. Kepler stopped the SUV in the middle of the road, rolled down the window, and called out to Lisa.","United States v. Kepler, 74 F.4th 1292#7",""
"Lisa refused to talk to him and walked away. Mr. Kepler exited the vehicle to follow her.","United States v. Kepler, 74 F.4th 1292#8",""
"Mr. Kepler drew his revolver. Mr.","United States v. Kepler, 74 F.4th 1292#10",""
"At that point, Mr. Lake approached Mr. Kepler to introduce himself and shake his hand.","United States v. Kepler, 74 F.4th 1292#9",""
"Lake tried to run away. Mr. Kepler shot him, once in the chest and once in the neck.","United States v. Kepler, 74 F.4th 1292#11",""
"Mr. Kepler then turned and fired shots in the direction of Lisa and Mr. Lake's half-brother, M.H., who was 13 years old.","United States v. Kepler, 74 F.4th 1292#12",""
"Mr. Kepler then fled. Witnesses called 911.","United States v. Kepler, 74 F.4th 1292#13",""
"Paramedics arrived and declared Mr. Lake deceased. Later that night, Mr.","United States v. Kepler, 74 F.4th 1292#14",""
"Kepler turned himself in to the Tulsa Police Department. The same evening, witnesses to the shooting—including Lisa—were transported from the crime scene to the police station and interviewed by officers. Mr.","United States v. Kepler, 74 F.4th 1292#15",""
"Kepler later claimed that Mr. Lake had a ""shiny semiautomatic handgun"" that he pointed at Mr. Kepler.","United States v. Kepler, 74 F.4th 1292#16",""
"ROA, Vol. I at 1240. But the evidence at trial showed that Mr.","United States v. Kepler, 74 F.4th 1292#17",""
"Lake had no gun: (1) no witness at the scene saw Mr. Lake holding a weapon, (2) no witness had ever seen Mr. Lake with a handgun, (3) Mr.","United States v. Kepler, 74 F.4th 1292#18",""
"Lake did not own a ""shiny semiautomatic handgun,"" and (4) no weapon of any sort was discovered at the scene. See id. at 474, 558, 567-68, 573, 626-27, 636-37, 643-44, 646, 749, 774, 792-93, 813, 826, 925, 928-29, 939. A few days after Mr.","United States v. Kepler, 74 F.4th 1292#19",""
"Lake's death, a janitor found a chrome pistol inside a garbage can in a Tulsa Police Department interview room. He could not remember the last time the garbage can had been emptied, so he did not know when the pistol might have been deposited there. On the night of Mr.","United States v. Kepler, 74 F.4th 1292#20",""
"We provide an overview of them here to facilitate understanding the district court proceedings. 1. Federal Murder Statute The federal murder statute, 18 U.S.C. § 1111(a), states Murder is the unlawful killing of a human being with malice aforethought.","United States v. Kepler, 74 F.4th 1292#22",""
"Lake's death, only Lisa had been interviewed in that room. She had been transported to the police station directly from the scene. B. Statutes This appeal requires analysis of two sets of statutes.","United States v. Kepler, 74 F.4th 1292#21",""
"Every murder perpetrated by poison, lying in wait, or any other kind of willful, deliberate, malicious, and premeditated killing; or committed in the perpetration of, or attempt to perpetrate, any arson, escape, murder, kidnapping, treason, espionage, sabotage, aggravated sexual abuse or sexual abuse, child abuse, burglary, or robbery; or perpetrated as part of a pattern or practice of assault or torture against a child or children; or perpetrated from a premeditated design unlawfully and maliciously to effect the death of any human being other than him who is killed, is murder in the first degree. HN1[] Any other murder is murder in the second degree. Thus, second-degree murder is the ""killing of a human being with malice aforethought,"" but without the specific circumstances required for first-degree murder.","United States v. Kepler, 74 F.4th 1292#23",""
"18 U.S.C. § 1111(a). Malice is the mens rea element for first- and second-degree murder.3 HN2[] Section 1111(a) does not define ""malice."" Courts use common law legal principles to derive its meaning. See United States v. Serawop, 410 F.3d 656, 662 (10th Cir. 2005).","United States v. Kepler, 74 F.4th 1292#24",""
"Section 924(c)(1)(A) refers to ""any person who, during and in relation to any crime of violence . . . for which the person may be prosecuted in a court of the United States, uses or carries a firearm, or who, in furtherance of any such crime, possesses a firearm."" Section 924(c)(3)(A), known as the ""elements clause"" or the ""force clause,"" defines ""crime of violence"" as ""an offense that is a felony and has as an element the use, attempted use, or threatened use of physical force against the person or property of another.""5 C. Procedural History Mr. Kepler was initially charged with murder in Oklahoma state court. ROA, Vol.","United States v. Kepler, 74 F.4th 1292#26",""
"This circuit has defined ""malice,"" ""for purposes of second degree murder, [to] require[] either: (1) general intent to kill, or (2) intent to do serious bodily injury; (3) depraved heart recklessness, or (4) a killing in the commission of a felony that is not among those specifically listed in the first degree murder statute."" United States v. Visinaiz, 428 F.3d 1300, 1307 (10th Cir. 2005). We refer to the latter two categories as ""depraved-heart murder"" and ""second-degree felony murder."" We also refer to felonies that are not listed in the first-degree murder provision as ""non-enumerated felonies."" 2. Title 18 U.S.C. §§ 924(j)(1) and 924(c) Title 18 U.S.C. § 924(j)(1) provides: ""A person who, in the course of a violation of subsection (c), causes the death of a person through the use of a firearm, shall—if the killing is a murder (as defined in section 1111), be punished by death or by imprisonment for any term of years or for life.""4 HN3[] Section 924(j)(1) cross-references § 924(c).","United States v. Kepler, 74 F.4th 1292#25",""
"I at 102-03. A jury convicted him of ""manslaughter in the first degree - heat of passion."" Id.6 He appealed. While the appeal was pending, the Supreme Court decided McGirt v. Oklahoma, 140 S. Ct. 2452, 207 L. Ed.","United States v. Kepler, 74 F.4th 1292#27",""
"2d 985 (2020), which held that Congress had not disestablished the Muscogee (Creek) Reservation. Because Mr. Kepler was a Creek tribal member at the time of the crime, ROA, Vol.","United States v. Kepler, 74 F.4th 1292#28",""
"I at 1073, and because, under McGirt, his crime occurred on the Muscogee (Creek) Reservation, id. at 304, the Oklahoma Court of Criminal Appeals concluded the State of Oklahoma lacked jurisdiction to prosecute him. Id. at 274-75. A federal grand jury indicted Mr.","United States v. Kepler, 74 F.4th 1292#29",""
"Kepler for Count 1 - first-degree murder in Indian country7 in violation of 18 U.S.C. § 1111; Count 2 - causing death by discharging a firearm during a crime of violence in violation of 18 U.S.C. § 924(j)(1); and Count 3 - assault with a dangerous weapon in Indian country in violation of 18 U.S.C. § 113(a)(3).8 ROA, Vol. I at 28-30. For the Count 2 § 924(j)(1) charge, the indictment listed first-degree or second-degree murder as the ""crimes of violence"" that could support a conviction.","United States v. Kepler, 74 F.4th 1292#30",""
"Id. at 29. The indictment did not charge Mr. Kepler with second-degree murder because the statute of limitations for that offense had run.","United States v. Kepler, 74 F.4th 1292#31",""
"At trial, Mr. Kepler admitted he shot Mr. Lake.","United States v. Kepler, 74 F.4th 1292#32",""
"Id. at 1276-80. He did not contend that he acted out of anger, provocation, or passion. Id. Instead, he said he responded in self-defense to Mr.","United States v. Kepler, 74 F.4th 1292#33",""
"Lake's threatening him with a chrome pistol. Id. at 1276-82. He entered into evidence the pistol discovered in the trashcan and suggested that one of the witnesses took the pistol from Mr.","United States v. Kepler, 74 F.4th 1292#34",""
"Lake's body and smuggled it into the police station. See, e.g., id. at 1365-66. The jury rejected Mr.","United States v. Kepler, 74 F.4th 1292#35",""
"Kepler's self-defense argument but did not find him guilty of Count 1, first-degree murder. Instead, it convicted him of Count 2, violating § 924(j)(1), and of Count 3, assault with a dangerous weapon. As to Count 2, the jury designated second-degree murder on the verdict form as the predicate ""crime of violence"" for the § 924(j)(1) conviction.","United States v. Kepler, 74 F.4th 1292#36",""
"Kepler moved for a judgment of acquittal under Federal Rule of Criminal Procedure 29(c)(1), arguing his Count 2 conviction for violation of § 924(j)(1) should be dismissed because its second-degree murder predicate is not a ""crime of violence"" under 18 U.S.C. § 924(c)(3)(A). ROA, Vol. I at 1484-86.","United States v. Kepler, 74 F.4th 1292#38",""
"The jury thus found that Mr. Kepler caused the death of another in Indian country through the use and discharge of a weapon during and in relation to the commission of second-degree murder. Mr.","United States v. Kepler, 74 F.4th 1292#37",""
"The district court denied this part of the motion.9 It sentenced Mr. Kepler to 300 months in prison. This appeal followed.","United States v. Kepler, 74 F.4th 1292#39",""
"II. DISCUSSION On appeal, Mr. Kepler argues: (A) Second-degree murder is not a ""crime of violence"" under 18 U.S.C. § 924(c)(3)(A) and thus is not a predicate offense for his § 924(j)(1) conviction; (B) The district court plainly erred in instructing the jury on the malice element of first-and second-degree murder; (C) The Government's attorneys committed reversible prosecutorial misconduct at various points in the trial; and (D) His conviction should be reversed based on cumulative error.","United States v. Kepler, 74 F.4th 1292#40",""
"HN4[] We review de novo whether an offense qualifies as a crime of violence. United States v. Melgar-Cabrera, 892 F.3d 1053, 1060 (10th Cir. 2018). Legal Background a.","United States v. Kepler, 74 F.4th 1292#42",""
"We reject these arguments and affirm. A. Second-Degree Murder Is a ""Crime of Violence"" Under § 924(c)(3)(A) Mr. Kepler appeals his conviction under § 924(j)(1), arguing that federal second-degree murder is not categorically a crime of violence under § 924(c)(3)(A).","United States v. Kepler, 74 F.4th 1292#41",""
"Malice As noted above, malice is the mens rea element for second-degree murder. HN5[] This court has said that it ""requires either: (1) general intent to kill, or (2) intent to do serious bodily injury; (3) depraved heart recklessness, or (4) a killing in the commission of a felony that is not among those specifically listed in the first degree murder statute."" Visinaiz, 428 F.3d at 1307. Mr.","United States v. Kepler, 74 F.4th 1292#43",""
"Kepler contends that the third and fourth types of second-degree murder—depraved-heart murder and second-degree felony murder—are not crimes of violence under § 924(c)(3)(A). We conclude otherwise. As explained below, we also conclude that, as a necessary part of our analysis of Mr.","United States v. Kepler, 74 F.4th 1292#44",""
"Kepler's felony-murder malice argument, the other types of malice—general intent and intent to do serious bodily injury—satisfy § 924(c)(3)(A). The following provides additional background on the mental states required to commit depraved-heart murder and second-degree felony murder. i. Depraved-heart murder HN6[] Second-degree murder ""is a general intent crime,"" meaning the defendant need not act with a specific intent to kill the victim.","United States v. Kepler, 74 F.4th 1292#45",""
"See United States v. Wood, 207 F.3d 1222, 1228 (10th Cir. 2000). For ""depraved-heart"" malice, a jury may find general intent if the defendant's conduct was so ""reckless and wanton"" that the jury ""is warranted in inferring that [the] defendant was aware of a serious risk of death or serious bodily harm."" Id. (quotations omitted). ""Second-degree murder involves reckless and wanton disregard for human life that is extreme in nature."" Id. at 1229.10 ii. Second-degree felony murder Our cases have also explained how the mens rea requirements for first-degree and second-degree felony murder differ.","United States v. Kepler, 74 F.4th 1292#46",""
"United States v. Chanthadara, 230 F.3d 1237, 1258 (10th Cir. 2000). HN7[] For first-degree felony murder, ""malice aforethought is proved by commission of the [separate enumerated] felony"" listed in 18 U.S.C. § 1111(a), so ""there is no actual intent requirement with respect to the homicide."" Id. ""In contrast, the 'malice aforethought' that must be established for second-degree [felony] murder requires proof of malice with respect to the homicide""—the prosecution must prove both the commission of a separate non-enumerated felony and malice for the homicide itself. Id. b.","United States v. Kepler, 74 F.4th 1292#47",""
"Section 924(c)(3)(A) ""crime of violence"" and the categorical approach We must determine whether federal second-degree murder is a ""crime of violence"" under § 924(c)(3)(A). HN8[] To do so, ""we apply the categorical approach, which looks only to the fact of conviction and the statutory definition of the prior offense, and does not generally consider the particular facts disclosed by the record of conviction."" United States v. Baker, 49 F.4th 1348, 1355 (10th Cir. 2022) (quotations and alterations omitted). ""[W]e consider whether the elements of the offense are of the type that would justify its inclusion as a crime of violence, without inquiring into the specific conduct of a particular offender."" Id. (quotations and alterations omitted); see also Stokeling v. United States, 139 S. Ct. 544, 554, 202 L. Ed. 2d 512 (2019).","United States v. Kepler, 74 F.4th 1292#48",""
"2d 604 (2016). This is so even when, as here, the defendant's conduct leading to the underlying second-degree murder predicate would satisfy § 924(c)(3)(A)'s crime of violence definition. See id.; Descamps, 570 U.S. at 257.","United States v. Kepler, 74 F.4th 1292#50",""
"HN9[] For this analysis, we ""presume that an offender's conviction rested upon nothing more than the least of the acts criminalized"" by the statute defining the putative crime of violence, and then ""determine whether even those acts are encompassed by § 924(c)(3)(A)."" Id. (quotations and alterations omitted). ""[I]f the statute sweeps more broadly"" than § 924(c)(3)(A)—here, if some conduct would garner a second-degree murder conviction but would not satisfy the ""crime of violence"" definition—then second-degree murder is not a crime of violence and cannot serve as a predicate for a § 924(j)(1) conviction. See Descamps v. United States, 570 U.S. 254, 261, 133 S. Ct. 2276, 186 L. Ed. 2d 438 (2013); see also Mathis v. United States, 579 U.S. 500, 509, 136 S. Ct. 2243, 195 L. Ed.","United States v. Kepler, 74 F.4th 1292#49",""
"HN10[] Thus, federal second-degree murder is a ""crime of violence"" only if the conduct underlying every federal second-degree murder involves ""the use, attempted use, or threatened use of physical force against the person or property of another."" § 924(c)(3)(A). The underlined words in the statutory language below are the primary focus of our categorical approach analysis in this appeal. Federal Second-Degree Murder Crime of Violence 18 U.S.C. § 1111(a) 18 U.S.C. § 924(c)(3)(A) ""[U]nlawful killing of a human being A ""crime of violence"" is ""an offense that with malice aforethought,"" which is: is a felony and [] has as an element the ""(1) general intent to kill, or (2) intent to use, attempted use, or threatened use of do serious bodily injury; (3) depraved physical force against the person or heart recklessness, or (4) a killing in the property of another."" 18 U.S.C. commission of a felony that is not § 924(c)(3)(A). among those specifically listed in the first degree murder statute."" 18 U.S.C. § 1111(a); Visinaiz, 428 F.3d at 1307. c.","United States v. Kepler, 74 F.4th 1292#51",""
"Borden v. United States The text of § 924(c)(3)(A) does not use any of the words that commonly signify a mens rea element—e.g., purpose, intent, knowledge, recklessness. But in Borden v. United States, 141 S. Ct. 1817, 210 L. Ed. 2d 63 (2021), a Supreme Court plurality said the word ""against"" ""incorporate[es] a mens rea requirement."" Id. at 1827 (plurality opinion).","United States v. Kepler, 74 F.4th 1292#52",""
"The question presented was whether crimes that can be committed with a ""reckless"" state of mind qualify as violent felonies under a provision of the Armed Career Criminal Act (""ACCA""), 18 U.S.C. § 924(e), which uses near-identical language to define ""violent felonies"" as § 924(c)(3)(A) uses to define ""crimes of violence."" Id. Justice Kagan, writing for a plurality, determined that a criminal statute that may be violated with only ""reckless"" conduct—""consciously disregard[ing] a substantial and unjustifiable risk"" of harm to others, id. at 1824—does not satisfy § 924(e)'s elements clause. Id. at 1825.11 The plurality focused on § 924(e)'s words ""against the person or property of another,"" particularly ""against."" Id. It said that to use force ""against"" another person ""demands that the perpetrator direct his action at, or target, another individual,"" id., and ""[r]eckless conduct is not aimed in that prescribed manner."" Id. In support, the plurality noted that ""against another"" modifies ""use of physical force."" Id. at 1826. To show how a ""knowing"" mens rea satisfies ""against the person of another"" in § 924(e) and a ""reckless"" mens rea does not, the plurality contrasted two hypothetical scenarios.","United States v. Kepler, 74 F.4th 1292#53",""
"In the first, a ""getaway driver sees a pedestrian in his path but plows ahead anyway, knowing the car will run him over."" Id. at 1827. This conduct satisfies the elements clause because the driver ""consciously deployed the full force of an automobile at another person."" Id. In the second scenario, ""a commuter [], late to work, decides to run a red light, and hits a pedestrian whom he did not see."" Id. The commuter, though reckless, does not satisfy the elements clause because ""[h]e has not trained his car at the pedestrian understanding he will run him over."" Id. In a footnote, the Borden plurality recognized that some criminal statutes require mental states comparable to, but more culpable than, ordinary recklessness, such as ""depraved heart"" or ""extreme recklessness."" Id. at 1825 n.4. The plurality said its holding about reckless conduct did not address whether such statutes qualify as crimes of violence under the elements clause.","United States v. Kepler, 74 F.4th 1292#54",""
"Id.; see also id. at 1856 n.21 (Kavanaugh, J., dissenting) (noting that the plurality opinion has no impact on whether depraved-heart murder is a crime of violence). 2. Application This appeal concerns whether second-degree murder is a crime of violence, specifically whether the malice element of second-degree murder satisfies the crime of violence definition of § 924(c)(3)(A), the elements clause.","United States v. Kepler, 74 F.4th 1292#55",""
"Mr. Kepler contends that second-degree murder is not a crime of violence under § 924(c)(3)(A) because neither depraved-heart murder nor second-degree felony murder categorically involve the use of force against another person. We hold otherwise. a.","United States v. Kepler, 74 F.4th 1292#56",""
"Depraved-heart murder i. Section 924(c)(3)(A), Borden, and ""against the person of another"" HN11[] We hold that depraved-heart second-degree murder is a crime of violence under § 924(c)(3)(A). The Borden plurality decided that offenses with ""reckless"" mens rea elements are not crimes of violence.","United States v. Kepler, 74 F.4th 1292#57",""
"It declined to address ""depraved heart recklessness,"" which it recognized as a more culpable mental state than ordinary recklessness. 141 S. Ct. at 1825 n.4. Mr.","United States v. Kepler, 74 F.4th 1292#58",""
"Kepler presents two arguments. First, he contends that depraved-heart recklessness does not satisfy the ""against"" requirement of § 924(c)(3)(A), as interpreted by the Borden plurality, because a defendant can commit depraved-heart murder without directing conduct at another person. Aplt.","United States v. Kepler, 74 F.4th 1292#59",""
"Br. at 15-16. We disagree. The Borden plurality interpreted ""against"" to mean ""direct[ed]"" or ""aimed."" 141 S. Ct. at 1825.","United States v. Kepler, 74 F.4th 1292#60",""
"Br. at 18. Again, we disagree. The Borden plurality did not interpret the words ""person of another,"" and the phrase is not limited to a particular individual.","United States v. Kepler, 74 F.4th 1292#62",""
"Depraved-heart recklessness fits that definition. Second, Mr. Kepler asserts that depraved-heart murder does not satisfy the ""person of another"" requirement of § 924(c)(3)(A) because an offense is a crime of violence only if the perpetrator must target ""a specific person[]."" Aplt.","United States v. Kepler, 74 F.4th 1292#61",""
"We develop these points further below. 1) ""Against"" Mr. Kepler's argument that depraved-heart second-degree murder is not a crime of violence because ""against"" in § 924(c)(3)(A) does not encompass depraved-heart recklessness, Aplt.","United States v. Kepler, 74 F.4th 1292#63",""
"Br. at 13, requires us to determine whether depraved-heart recklessness satisfies the Borden plurality's interpretation of ""against."" HN12[] Malice is the mens rea element of second-degree murder, and depraved-heart recklessness is one way to prove malice. The Borden plurality said that ""against"" in § 924(c)(3)(A) is a mens rea requirement. 141 S. Ct. at 1827.","United States v. Kepler, 74 F.4th 1292#64",""
"This is so because to kill with a ""depraved heart,"" a defendant must act with ""a gross deviation from a reasonable standard of care,"" and be ""aware of a serious risk of death or serious bodily harm"" to another. Serawop, 410 F.3d at 663 n.4 (quotations omitted). A depraved-heart murderer must consciously use deadly force ""against"" someone.","United States v. Kepler, 74 F.4th 1292#66",""
"Thus, if ""against"" another person encompasses depraved-heart recklessness, then depraved-heart murder is a crime of violence. HN13[] Unlike reckless conduct, depraved-heart reckless conduct meets the Borden plurality's understanding of the word ""against""—conduct ""direct[ed]"" or ""aimed"" toward another person. Id. at 1825.","United States v. Kepler, 74 F.4th 1292#65",""
"Under the Borden plurality's scenarios, the knowing getaway driver directed or aimed his conduct at another; the reckless commuter driver did not. A depraved-heart driver would fall somewhere in between. Under our definition of depraved-heart recklessness, he would have consciously ""use[d] force against the person . . . of another."" § 924(c)(3)(A).","United States v. Kepler, 74 F.4th 1292#67",""
"For example, a driver would act with a depraved heart when driving at a group of people on a crosswalk, conscious of likely hitting at least one of them, thereby ""aiming"" the use of force as described in the Borden plurality. As another example, a depraved-heart murderer who fires randomly into a crowd might not intend to kill any specific person—and might not be aware of which person is likely to be hit—but the conduct is ""aimed"" or ""directed"" at another. In United States v. Begay, 33 F.4th 1081 (9th Cir. 2022) (en banc) (quotations omitted), cert. denied, 143 S. Ct. 340, 214 L. Ed.","United States v. Kepler, 74 F.4th 1292#68",""
"2d 736 (2016) (quotations omitted). Depraved heart recklessness requires a defendant to use force with the awareness it will create a substantial risk of death or serious injury for another. Serawop, 410 F.3d at 663 n.4.","United States v. Kepler, 74 F.4th 1292#70",""
"2d 153 (2022), the Ninth Circuit reinforced this point, stating that depraved-heart ""murder does not require conduct intended to harm, nor that a defendant target his conduct at any particular individual, but . . . the conduct is fairly characterized as extreme and necessarily oppositional because a defendant certainly must be aware that there are potential victims before he can act with indifference toward them."" Id. at 1095.12 The foregoing highlights the differences among mens reas. HN14[] A ""knowing"" mens rea requires the perpetrator to be ""practically certain"" that his conduct will harm a specific person. Voisine v. United States, 579 U.S. 686, 692-93, 136 S. Ct. 2272, 195 L. Ed.","United States v. Kepler, 74 F.4th 1292#69",""
"Ordinary recklessness does not require defendants to be aware of potential victims.13See Borden, 141 S. Ct. at 1827 (a commuter who runs a red light and ""hits a pedestrian whom he did not see"" has acted recklessly). HN15[] We conclude that depraved-heart second-degree murder requires the perpetrator to ""aim"" or ""direct"" conduct at a person, thus satisfying the Borden plurality's requirement that conduct be ""against"" another. 2) ""Person of another"" Mr.","United States v. Kepler, 74 F.4th 1292#71",""
"Kepler argues that depraved-heart second-degree murder is not a crime of violence because ""person of another"" in § 924(c)(3)(A) requires a perpetrator to be aware of a specific victim, which is narrower than depraved-heart recklessness. Aplt. Br. at 15 (arguing Borden and § 924(c)(3)(A) require ""conscious targeting of the victim""); id. at 18 (suggesting a crime of violence must require the perpetrator to ""kn[o]w that his conduct posed a risk to a specific person's life"").","United States v. Kepler, 74 F.4th 1292#72",""
"This argument requires us to interpret ""person of another."" Mr. Kepler's argument is viable only if § 924(c)(3)(A) requires a perpetrator to have a specific person in mind when committing the offense. That is, ""person of another"" must (1) be part of § 924(c)(3)'s mens rea requirement along with ""against,"" and (2) mean ""specific person."" If both were so, second-degree murder would not be a crime of violence because depraved-heart recklessness may establish malice when the defendant directs his conduct at another person, whether or not he has a specific person in mind.","United States v. Kepler, 74 F.4th 1292#73",""
"But neither is so. Mr. Kepler fails to show how the text of § 924(c)(3)(A) could support his argument, nor could he.","United States v. Kepler, 74 F.4th 1292#74",""
"First, the Borden plurality identified only ""against"" in § 924(c)(3)(A) as the mens rea requirement for a crime of violence. It did not say that other words in the elements clause, such as ""person of another,"" concern a perpetrator's mental state. We see none that do because the remaining language in the clause describes the actus reus of a crime of violence.14 HN16[] The words ""person of another"" simply require that the perpetrator use physical force on a person other than himself.15 Because ""person of another"" does not concern mens rea, it does not affect whether a depraved heart mental state satisfies the elements clause.16 Second, even if § 924(c)(3)(A)'s mens rea requirement goes beyond ""against"" to include ""the person of another,"" it still encompasses depraved heart recklessness.","United States v. Kepler, 74 F.4th 1292#75",""
"This is so because the key language—""use of physical force against the person or property of another""—does not say ""specific person,"" only ""person . . . of another."" HN17[] Thus, the statute does not require use of force against a particular individual, just another person. Whether or not the perpetrator has a specific victim in mind, the crime is no less violent. See Begay, 33 F.4th at 1095 (finding depraved-heart murder is a crime of violence even though it ""does not require . . . that a defendant target his conduct at any particular individual"").","United States v. Kepler, 74 F.4th 1292#76",""
"HN18[] Other courts of appeals have held that a statutory reference to the ""person of another"" does not require the defendant to have a specific ""other person"" in mind when committing the crime. For example, in United States v. Linehan, 835 F. App'x 914 (9th Cir. 2020) (unpublished), the Ninth Circuit considered 18 U.S.C. § 875(c), which forbids transmitting a ""threat to injure the person of another."" Id. at 917. The defendant was convicted of violating this statute after threatening to firebomb an embassy.","United States v. Kepler, 74 F.4th 1292#77",""
"Id. at 916. On appeal, he argued that he was not guilty because he did not ""threaten [] a specific natural person."" Id. at 917. The Ninth Circuit rejected this argument, finding that § 875(c) ""does not require proof that a defendant threatened to injure any particular person,"" and his threat to injure all of ""the people that [he] believe[d] are inside the [embassy]"" satisfied the statute.","United States v. Kepler, 74 F.4th 1292#78",""
