"input text","origin case+#chunk","output text"
"2d 265 (1986)). A genuine issue of material fact exists ""if the evidence is such that a reasonable jury could return a verdict for the nonmoving party."" Anderson v. Liberty Lobby, Inc., 477 U.S. 242, 248, 106 S. Ct. 2505, 91 L. Ed. 2d 202 (1986).","Hines v. Pardue, 688 F. Supp. 3d 522#58",""
"The burden is on the moving party to identify ""those portions of the record it believes demonstrate the absence of a genuine issue of material fact."" Triple Tee Golf, 485 F.3d at 261. If the moving party makes this showing, the burden shifts to the nonmoving party, which ""must go beyond the pleadings and designate specific facts showing that there is a genuine issue for trial."" Little v. Liquid Air Corp., 37 F.3d 1069, 1075 (5th Cir. 1994) (citing Celotex, 477 U.S. at 325)). The Court ""must draw all reasonable inferences in favor of the nonmoving party, and it may not make credibility determinations or weigh the evidence."" Reeves v. Sanderson Plumbing Prods., Inc., 530 U.S. 133, 150, 120 S. Ct. 2097, 147 L. Ed.","Hines v. Pardue, 688 F. Supp. 3d 522#59",""
"2d 105 (2000). ""In cases involving cross-motions for summary judgment, 'the motions are reviewed independently, with evidence and inferences taken in the light most favorable to the nonmoving party.'"" Express Oil Change, L.L.C. v. Miss. Bd. of Licensure for Pro. Eng'rs & Surveyors, 916 F.3d 483, 487 (5th Cir. 2019) (quoting White Buffalo Ventures, LLC v. Univ. of Tex. at Austin, 420 F.3d 366, 370 (5th Cir. 2005)).","Hines v. Pardue, 688 F. Supp. 3d 522#60",""
"First, the parties dispute whether Hines has standing to challenge the Examination Requirement without proof that his speech was chilled. Second, as to the First Amendment claim, the parties present competing analyses. Hines contends that as applied to him, the Examination Requirement regulates pure speech based on its content, is subject to strict scrutiny, and does not survive such demanding review.","Hines v. Pardue, 688 F. Supp. 3d 522#62",""
"In a nonjury case, ""[i]f a trial on the merits will not enhance the court's ability to draw inferences and conclusions, then a district judge properly should 'draw [] inferences without resort to the expense of trial.'""6 Matter of Placid Oil Co., 932 F.2d 394, 398 (5th Cir. 1991) (quoting Nunez v. Superior Oil Co., 572 F.2d 1119, 1124 (5th Cir. 1978)). III. Analysis The parties' cross-motions for summary judgment center around two disputes.","Hines v. Pardue, 688 F. Supp. 3d 522#61",""
"In the alternative, he argues that the Examination Requirement regulates his speech incidentally to conduct, triggers intermediate scrutiny, and fails to satisfy that standard as well.7 The Board, on the other hand, contends that the Examination Requirement regulates only Hines's non-expressive conduct and does not implicate any form of heightened review. In the alternative, the Board argues that the Examination Requirement regulates his speech incidentally to conduct, requiring the application of intermediate scrutiny, which the law survives. Finally, the Board argues that even if the Examination Requirement does regulate pure speech, the regulation is content neutral and survives both intermediate and strict scrutiny.","Hines v. Pardue, 688 F. Supp. 3d 522#63",""
"The Court will address each issue in turn. A. Standing The Board contends that Hines lacks standing to challenge the Examination Requirement because his speech was never chilled. ""To have standing, a plaintiff must (1) have suffered an injury in fact, (2) that is fairly traceable to the challenged action of the defendant, and (3) that will likely be redressed by a favorable decision."" Speech First, Inc. v. Fenves, 979 F.3d 319, 330 (5th Cir. 2020), as revised (Oct. 30, 2020) (citing Lujan v. Defs. of Wildlife, 504 U.S. 555, 560-61, 112 S. Ct. 2130, 119 L. Ed. 2d 351 (1992)).","Hines v. Pardue, 688 F. Supp. 3d 522#64",""
"Based on the record in the case, the Court concludes that Hines meets all three elements to establish standing. 1. Injury in Fact Hines alleges a pre-enforcement challenge to the Examination Requirement, claiming that the Texas law violates his First Amendment rights. ""A plaintiff bringing such a challenge need not have experienced 'an actual arrest, prosecution, or other enforcement action' to establish standing."" Barilla v. City of Houston, 13 F.4th 427, 431 (5th Cir. 2021) (quoting Susan B. Anthony List v. Driehaus, 573 U.S. 149, 158, 134 S. Ct. 2334, 189 L. Ed.","Hines v. Pardue, 688 F. Supp. 3d 522#65",""
"2d 246 (2014)). In a First Amendment challenge, a ""plaintiff has suffered an injury in fact if he (1) has an 'intention to engage in a course of conduct arguably affected with a constitutional interest,' (2) his intended future conduct is 'arguably . . . proscribed by [the policy in question],' and (3) 'the threat of future enforcement of the [challenged policies] is substantial.'"" Speech First, 979 F.3d at 330 (quoting Susan B. Anthony List, 573 U.S. at 161-64 (alterations in original)). To establish these three elements, a plaintiff's ""theory of standing"" can rely on his ""future speech [being] chilled"" by an unconstitutional law.","Hines v. Pardue, 688 F. Supp. 3d 522#66",""
"Seals v. McBee, 898 F.3d 587, 593 n.13 (5th Cir. 2018), as revised (Aug. 9, 2018). Alternatively, a plaintiff may base his ""theory of standing"" solely on a ""credible threat of future prosecution"". Id. Hines readily satisfies the first two elements.","Hines v. Pardue, 688 F. Supp. 3d 522#67",""
"He has continued emailing pet owners and does not intend to stop. (See, e.g., Hines Decl., Doc. 83-1, ¶ 12) And in 2013, this behavior—namely, emailing pet owners veterinary advice without conducting a physical examination—led to disciplinary action against him. His intended conduct arguably implicates his First Amendment rights, demonstrating that he intends to engage in conduct affected by a constitutional interest, and that the Examination Requirement proscribes such conduct.","Hines v. Pardue, 688 F. Supp. 3d 522#68",""
"As to the third element, a sufficiently substantial threat of enforcement exists to support standing. ""[W]here 'the State has not disavowed any intention of invoking' the challenged law, plaintiffs are 'not without some reason in fearing prosecution'"". Barilla, 13 F.4th at 432 (quoting Babbitt v. United Farm Workers Nat'l Union, 442 U.S. 289, 302, 99 S. Ct. 2301, 60 L. Ed. 2d 895 (1979)).","Hines v. Pardue, 688 F. Supp. 3d 522#69",""
"For this reason, ""[p]ast enforcement of speech-related policies can assure standing"", while ""a lack of past enforcement does not alone doom a claim of standing"". Speech First, 979 F.3d at 336; see also Susan B. Anthony List, 573 U.S. at 164 (finding the threat of future enforcement ""substantial"" given the ""history of past enforcement""); Seals, 898 F.3d at 592 (finding standing where the state ""ha[d] disavowed [the plaintiff's] prosecution"" for violating the contested law but ""concede[d] that [the plaintiff] actually violated the statute and [wa]s legally subject to prosecution""). In this case, the Board has confirmed that it still enforces the statute. (Van Vlerah Dep., Doc.","Hines v. Pardue, 688 F. Supp. 3d 522#70",""
"83-15, 13, 39:6-8) And the Board disciplined Hines in 2013 for violating it. (See Agreed Order, Doc. 83-8) While it is true that the Board has not attempted to discipline Hines during the pendency of litigation or during the three years between his two lawsuits, this inaction alone does not defeat standing. See Meltzer v. Bd. of Pub.","Hines v. Pardue, 688 F. Supp. 3d 522#71",""
"Instruction of Orange Cnty., 548 F.2d 559, 571 n.25, 573 (5th Cir. 1977), on reh'g, 577 F.2d 311 (5th Cir. 1978) (concluding that a case or controversy existed despite the non-enforcement of the statute at issue during the seven-year litigation). The law's continuing force and Hines's continuing violation of the statute suffice to establish a credible threat of prosecution. Hines has thus established that he suffered an injury in fact.","Hines v. Pardue, 688 F. Supp. 3d 522#72",""
"The Board argues that because Hines alleges in his Complaint that his speech was chilled, and the summary judgment record indicates that he has continued to email pet owners, he cannot establish standing. The law, however, allows Hines to establish standing with or without a chilling effect. ""Chilling a plaintiff's speech is a constitutional harm adequate to satisfy the injury-in-fact requirement."" Hous. Chron.","Hines v. Pardue, 688 F. Supp. 3d 522#73",""
"Publ'g Co. v. City of League City, 488 F.3d 613, 618 (5th Cir. 2007). But even if a regulation does not chill speech, a credible threat of enforcement alone can support standing. See Seals, 898 F.3d at 593 n.13 (noting that the court ""need not opine on"" the plaintiff's chilling ""theory of standing . . . because Seals faces a credible threat of future prosecution based on his past violation"").","Hines v. Pardue, 688 F. Supp. 3d 522#74",""
"In the present case, as Hines brings a pre-enforcement challenge, he must prove a credible threat of enforcement regardless of whether he alleges his speech was chilled. Compare Speech First, 979 F.3d at 330 (requiring a credible fear of prosecution to substantiate a chilling injury in fact), with Seals, 898 F.3d at 593 n.13 (requiring a credible fear of enforcement only to support standing). He has done so.","Hines v. Pardue, 688 F. Supp. 3d 522#75",""
"The Board also contends that to the extent that the summary judgment record establishes that Hines's activity was not chilled—i.e., that he has continued to engage in the practice of veterinary medicine without physically examining the animal patient—he engaged in a fraud on the court by alleging a fact that he knew could not be supported. The Court is not persuaded. ""To establish fraud on the court, 'it is necessary to show an unconscionable plan or scheme which is designed to improperly influence the court in its decision.'"" First Nat'l Bank of Louisville v. Lustig, 96 F.3d 1554, 1573 (5th Cir. 1996) (quoting Rozier v. Ford Motor Co., 573 F.2d 1332, 1338 (5th Cir. 1978)). Fraud on the court ""only"" includes ""the most egregious conduct, such as bribery of a judge or members of a jury"" and ""fabrication of evidence"".","Hines v. Pardue, 688 F. Supp. 3d 522#76",""
"Rozier, 573 F.2d at 1338. ""Less egregious misconduct, such as nondisclosure to the court of facts allegedly pertinent to the matter before it, will not ordinarily rise to the level of fraud on the court"". Id. In the present case, while it is true that Hines alleges that his speech was chilled, but discovery has demonstrated that he has continued to communicate with pet owners, this discrepancy does not amount to the fabrication of evidence or similarly ""egregious"" conduct necessary to show a fraud on the court. The Court concludes that Hines has alleged an injury in fact.","Hines v. Pardue, 688 F. Supp. 3d 522#77",""
"2. Traceability Standing also requires ""a causal connection between the injury and the conduct complained of"" to ensure the injury is ""fairly traceable to the challenged action of the defendant, and not the result of the independent action of some third party not before the court."" Bennett v. Spear, 520 U.S. 154, 167, 117 S. Ct. 1154, 137 L. Ed. 2d 281 (1997). ""[A]n injury resulting from the application or threatened application of an unlawful enactment remains fairly traceable to such application"".","Hines v. Pardue, 688 F. Supp. 3d 522#78",""
