"input text","origin case+#chunk","output text"
"2-3, n.2.) Because the court has determined that the convictions at Counts 1, 3, and 5 will not be vacated, this ""separate means"" issue is potentially dispositive with respect to Counts 2, 4, and 6. As a result, the court will address this issue before addressing the sufficiency of the evidence as to these counts. In Navarro, the defendants were charged in the conjunctive with promotion, concealment, and avoidance of reporting requirements in the context of 18 U.S.C. § 1956(a)(1)(B)(i) and (ii).","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#71",""
"145 F.3d at 582. The Third Circuit addressed defendants' argument on appeal that an unanimity instruction was necessary with respect to the alternative mental states defined in 18 U.S.C. § 1956 under the plain error standard of review. Id. at 585-92.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#72",""
"The defendants argued that the alternative mental states in the statute constitute separate offenses, whereas the Government argued that they are separate means of committing a single offense. Id. at 585-86. The Navarro court concluded that ""the application of the Schad-Edmonds test to [18 U.S.C. § 1956] yields the conclusion that it is neither clear nor obvious that the three alternative mental states defined in § 1956 could not properly be treated as separate means of committing a single offense."" Id. at 592.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#73",""
"The court noted that it found ""especially persuasive the reasoning in [United States v. Holmes, 44 F.3d 1150 (2d Cir. 1995),] that the point of the money laundering statute is to punish a financial transaction involving known illicit proceeds, accomplished for a guilty purpose. That multiple purposes could satisfy this end does not mean that Congress intended to create multiple offenses."" Id. However, the court noted that a footnote in an earlier decision cast some doubt on this conclusion, and thus left ""to another day (or to the en banc court) the task of definitive interpretation."" Id. After noting that Navarro can be differentiated from this case for at least two reasons, the Government observed that the reasoning in Navarro has been followed by two other Circuits, and other Circuits have reached the same conclusion without the depth of analysis provided in Navarro. (Doc. 180, p.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#74",""
"15 (citing United States v. Seher, 562 F.3d 1344 (11th Cir. 2009); United States v. Booth, 309 F.3d 566 (9th Cir. 2002); United States v. Bolden, 325 F.3d 471 (4th Cir. 2003); United States v. Garcia-Torres, 341 F.3d 61 (1st Cir. 2003); and United States v. Holmes, 44 F.3d 1150 (2d Cir. 1995).) Sherman takes the position that the subsections are separate means of committing a single offense based on Navarro. (Doc. 181, p. 12.) Based on the exhaustive analysis set forth in Navarro, as well as the persuasive authority from five other Circuits, the court concludes that subsections (a)(2)(B)(i) and (a)(2)(B)(ii) of 18 U.S.C. § 1956 are separate means of committing a single offense.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#75",""
"In light of this conclusion, the parties agree that the court should impose a single punishment on the pairs of offenses that each arise from a single transaction. (See Doc. 180, p. 15 (citing Ball v. United States, 470 U.S. 856, 105 S. Ct. 1668, 84 L. Ed.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#76",""
"2d 740 (1985); Doc. 181, p. 12.) Accordingly, the court will vacate Sherman's convictions for Counts 2, 4, and 6.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#77",""
"3. Drug Trafficking Conspiracy Sherman argues that the evidence at trial was insufficient to prove him guilty of a drug trafficking conspiracy. (Doc. 150, pp.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#78",""
"7-10.) Sherman focuses his argument on the lack of direct evidence that Sherman conspired specifically with any particular Mexican drug trafficking organization, cartel, or Paul Alston. (Id.) Relatedly, Sherman argues that the Government's evidence showed three separate categories of activities—selling drugs to Alston, picking up drugs in California, and delivering large amounts of cash to confidential human sources—but did not prove a link between these categories. (Id.) Finally, Sherman asserts that certain discrete facts were not proven beyond a reasonable doubt at trial. (Id. at 8-9.) The Government counters by asserting that Sherman's argument is a ""divide and conquer"" strategy that focuses on isolated facts and challenges the inferences that could or could not be drawn from such facts, but ignores the totality of the evidence. (Doc. 153, pp. 26-29.) The Government argues that when the trial evidence is viewed in totality, the evidence was sufficient to conclude that Sherman was clearly involved in a drug trafficking conspiracy. (Id. at 28-29.) To prove a conspiracy, the Government was required to show: (1) a shared unity of purpose; (2) an intent to achieve a common illegal goal; and (3) an agreement to work toward that goal.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#79",""
"United States v. Caraballo-Rodriguez, 726 F.3d 418, 425 (3d Cir. 2013) (citing United States v. Boria, 592 F.3d 476, 481 (3d Cir. 2010)). The Government may prove these elements with either direct or circumstantial evidence. Id. (citing United States v. Brodie, 403 F.3d 123, 134 (3d Cir. 2005)).","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#80",""
"Although it is true that the Government did not necessarily ""connect the dots"" between the categories of activities referenced by Sherman, that was not necessary given how the drug trafficking conspiracy was charged and the Government's presentation of evidence on this charge. Specifically, Count 7 of the second superseding indictment charged Sherman with conspiracy to distribute and possess with intent to distribute 500 grams and more of cocaine between ""on or about 2012 to in or about May 2018"" in the Middle District of Pennsylvania, the Eastern District of Pennsylvania, the Middle District of California, the Southern District of California, and elsewhere, in violation of 21 U.S.C. § 846. (Doc. 116, p.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#81",""
"7.) Sherman was accused of participating in a drug trafficking conspiracy with ""other persons known and unknown to the Grand Jury"" and he was the sole defendant named in the second superseding indictment. (Id.) There is no reference in Count 7 of the second superseding indictment to Paul Alston, a Mexican drug trafficking organization, or a cartel. In the brief in opposition to Sherman's post-trial motion, the Government summarized its presentation of evidence on this count as follows: Sherman was clearly involved in a drug conspiracy, which may have had different participants enter and leave over time, i.e. Paul Alston. It clearly continued over years and involved Sherman trafficking drugs acquired from sources in Mexico.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#82",""
"The exact contours of the conspiracy, the specific participants at any given time, and the participants['] roles at any given time are not facts necessary for a jury to conclude guilt. What is necessary for conviction is sufficient proof that Sherman entered into an agreement with someone else to traffic drugs. There was more than sufficient evidence to conclude that he did.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#83",""
"Indeed his own testimony established that he did. (Doc. 153, pp. 28-29.) This is consistent with the overview provided by the Government in closing argument: What we have here with Mr.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#84",""
"Sherman is a large cocaine trafficker from Lancaster, Pennsylvania . . . . Almost by the necessity of the size and scope of what he was up to requires working with other people and requires working with other people to have customers, to have places to hide your stuff, places to conceal your stuff, to pick up the drugs, to have the drugs imported and shipped to you, to have cash, to have whatever instruments you need to protect your operation. It necessarily involves other people.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#85",""
"And in the course of this investigation, the government found insights into this world and insights into this life and this operation of the defendant and in furtherance of his drug trafficking conspiracy. That's what an operation is, a group of people working together. He was delivering cash, he was picking up kilos, he was using lidocaine powder for cutting agents, he was crossing the border into Mexico, he was getting traps put in his cars in furtherance of all of it.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#86",""
"This was his operation with others. Very straightforward. (Doc. 167, p.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#87",""
"12.) The Government did not attempt to ""connect the dots"" to prove exactly who Sherman conspired with throughout the conspiracy, instead relying on the evidence proving that he conspired with ""other people"" generally to sell drugs. (See, e.g., id. at 29, 60-61.) After reviewing the record in the light most favorable to the Government, the court concludes that, based on the totality of the evidence presented at trial, any rational trier of fact could have found proof of guilt beyond a reasonable doubt based on the evidence that Sherman was involved in a drug trafficking conspiracy with other people who shared a unity of purpose to traffic cocaine, an intent to achieve that common illegal goal, and an agreement to work toward that goal as demonstrated by their conduct. Therefore, Sherman's motion for judgment of acquittal on Count 7 will be denied. 4.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#88",""
"Money Laundering Conspiracy Sherman argues that the evidence at trial was insufficient to prove him guilty of a money laundering conspiracy. (Doc. 150, pp. 10-14.) Sherman incorporates his arguments regarding the insufficiency of the evidence with respect to the individual money laundering counts, and once again asserts that no reasonable juror could infer that Sherman conspired to launder money with the Beltran drug trafficking organization. (Id.) Sherman also details instances in which the Government did not prove Sherman's knowledge of specific events, inconsistent evidence, or evidence that does not tend to prove that a money laundering conspiracy existed or that Sherman participated in it. (Id.) Finally, Sherman argues that the Government failed to prove that a conspiracy existed ""between Dwayne Sherman and anyone but the informant and the person who gave him the money"" and also failed to prove that the conspiracy was still ongoing after January 15, 2016. (Id. at 14.) The Government responded by incorporating their argument regarding the sufficiency of the evidence on the substantive money laundering counts, and asserting that the challenge to the money laundering conspiracy conviction is without merit. (Doc.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#89",""
"153, p. 29.) The elements of a money laundering conspiracy, pursuant to 18 U.S.C. § 1956(h), are: ""(1) that an agreement was formed between two or more persons [to commit the offense of money laundering]; and (2) that the defendant knowingly became a member of the conspiracy."" United States v. Greenidge, 495 F.3d 85, 100 (3d Cir. 2007). The court will not repeat the analysis set forth above regarding the substantive money laundering counts.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#90",""
"However, the court notes that the above discussion regarding the substantive counts largely resolves Sherman's argument regarding the money laundering conspiracy. In addition, the court notes that Count 8 of the second superseding indictment accuses Sherman of conspiring with ""other persons known and unknown to the Grand Jury"" to commit the offense of money laundering between on or about October 2015 to in or about May 2018, in the Middle District of Pennsylvania, the Eastern District of Pennsylvania, the Southern District of California, and elsewhere. (Doc. 116, p.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#91",""
"8.) The Government neither charged nor attempted to prove that Sherman conspired with the Beltran DTO or any other specific person to launder money. Instead, the Government alleged and presented evidence at trial to establish that Sherman conspired with others (not limited to Government agents or informants) to launder money in order to conceal drug trafficking proceeds. After reviewing the record in the light most favorable to the Government, the court concludes that, based on the totality of the evidence presented at trial, any rational trier of fact could have found proof of guilt beyond a reasonable doubt based on the evidence that Sherman was involved in a money laundering conspiracy.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#92",""
"Therefore, Sherman's motion for judgment of acquittal on Count 8 will be denied. C. Weight of Evidence Sherman argues that the court should consider his arguments regarding insufficient evidence and order a new trial in the interest of justice pursuant to Federal Rule of Criminal Procedure 33(a). (Doc. 150, pp.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#93",""
"14-16.) The Government did not respond to this argument. Sherman largely references the arguments the court has already rejected in support of his request for a new trial. The only new argument raised is that Paul Alston was not a credible witness. (Id. at 15-16.) The court does not agree.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#94",""
"A key indicator that Paul Alston testified truthfully with respect to Sherman being a source of large quantities of cocaine was his testimony that Sherman told him in 2014 that he found a tracking device on his vehicle. (Doc. 155, p. 24.) This fact was confirmed by Sherman through his counsel's questioning of Paul Alston. (Id.) It is difficult to imagine how Paul Alston could have known this fact unless he was, in fact, purchasing drugs from Sherman in 2014 when Sherman decided to stop his activities due to finding the tracking device.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#95",""
"In any event, the court can order a new trial ""only if it believes that there is a serious danger that a miscarriage of justice has occurred—that is, that an innocent person has been convicted."" Silveus, 542 F.3d at 1004-05. Having reviewed Sherman's arguments and the trial record, the court does not believe that the jury's verdict is a miscarriage of justice. As a result, Sherman's motion for a new trial pursuant to Federal Rule of Criminal Procedure 33(a) will be denied.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#96",""
"D. Objections at Trial Sherman continues his objections raised at trial, including venue entrapment and objections relating to jury instructions. 1. Venue Entrapment Following the close of the Government's case-in-chief, counsel for Sherman moved for judgment of acquittal pursuant to Federal Rule of Criminal Procedure 29. (Doc.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#97",""
"165, pp. 270-272.) At the close of his argument, counsel raised an issue of venue entrapment, arguing that the agents and confidential human sources brought Sherman into the Middle District of Pennsylvania when he was not otherwise planning to travel into the district. (Id. at 272.) In response, the Government argued that the defense had not presented legal authority as to what would constitute venue entrapment. (Id. at 276.) Because no legal authority had been presented on venue entrapment and because the testimony established that the informants proposed a meeting location in Harrisburg that Sherman agreed to, the court denied Sherman's motion for judgment of acquittal on this basis. (Id. at 277.) In the instant motion, Sherman once again raises the issue of venue entrapment. Sherman argues that the evidence at trial showed that the informant lured Sherman into the Middle District of Pennsylvania for the cash transfer even though the other criminal activity alleged against him occurred in Lancaster in the Eastern District of Pennsylvania. (Doc.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#98",""
"150, pp. 16-17.) Sherman also asserts that there is no evidence of any drug trafficking in the Middle District of Pennsylvania at all. (Id. at 17.) In response, the Government notes that there is a specific venue statute for money laundering, examination of which confirms that venue lies in this district because the cash transactions took place in this district. (Doc. 153, p.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#99",""
"30.) Additionally, the Government argues that the Third Circuit has not recognized a venue entrapment claim, and other circuits that have considered venue entrapment have rejected it. (Id. at 30-31.) In his reply brief, Sherman asserts that the Government cannot make a credible or legitimate argument that Sherman was not lured to the Middle District of Pennsylvania by the confidential human sources. (Doc. 156, p. 11.) Additionally, Sherman repeats that all of his activities were in Lancaster and that there is no evidence he ever did anything in Harrisburg. (Id.) Sherman contends that there was no reason for him to be in the Middle District of Pennsylvania except for the confidential human source saying that he wanted the money to be delivered to Harrisburg, and that such purposeful venue misconduct should not be rewarded. (Id. at 11-12.) However, once again, Sherman has not provided any authority to support his position that he is entitled to a judgment of acquittal on this basis.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#100",""
"Sherman has provided no binding or even persuasive authority supporting the notion that venue entrapment is a basis for granting judgment of acquittal. Therefore, the court need not make a determination as to whether or not Sherman was in fact ""lured"" to the Middle District of Pennsylvania by law enforcement authorities and the confidential human sources. Sherman's motion for judgment of acquittal on the basis of venue entrapment will be denied.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#101",""
"2. Bulk Cash Smuggling Jury Instruction Sherman also continues his objection to the court's refusal to give the requested bulk cash smuggling jury charge. (Doc. 150.) The Government argues that for the reasons identified by the court at trial, the jury was properly instructed. (Doc.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#102",""
"153, p. 32.) During the trial, counsel for Sherman stated in his opening statement that Sherman was charged with money laundering, which was different from ""handing over cash"" and that the jury would be permitted to consider a separate charge of transferring bulk cash. (Doc. 163, pp.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#103",""
"47-48.) On the second day of trial, while court was in recess, the Government indicated that it was looking into whether bulk cash smuggling was a lesser included offense of any of the charged offenses. (Doc. 164, p. 8.) On the third day of trial, prior to the commencement of proceedings, Sherman submitted a proposed jury instruction for bulk cash smuggling. (Doc.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#104",""
"139.) During the charge conference, counsel for Sherman asserted that bulk cash transfer, 31 U.S.C. § 5332(a)(1), is a lesser included offense of money laundering and requested that the bulk cash transfer jury instruction be included. (Doc. 165, p. 292.) The court identified the threshold inquiry as whether bulk cash transfer is a lesser included offense of either of the money laundering violations charged in the indictment. (Id. at 293.) Relying on Supreme Court case law provided by counsel, the court found the required elements of the bulk cash smuggling criminal provision in § 5332 to be a defendant who knowingly conceals more than $10,000 in currency, which could be lawful proceeds because there is no requirement that the proceeds be unlawful, could be found guilty of that offense. (Id. at 299.) The court noted that the first element for bulk cash smuggling also included a requirement that the amount exceed $10,000 in currency, and the cash must be on the person of such individual, or in any conveyance, article of luggage, merchandise, or other container. (Id.) The court concluded that those elements are different than the elements of the money laundering statute. (Id.) Furthermore, the court identified a different intent requirement between the two statutes, as the bulk cash smuggling statute requires specific intent whereas the money laundering statute contains a knowing element. (Id. at 299-300.) While not making a final determination at the charge conference, the court also noted that the Supreme Court examined the two statutes and determined that they targeted distinct conduct. (Id. at 301.) The following morning, before the jury entered the courtroom and trial commenced, the court heard additional argument from both parties and ultimately concluded that under the test set forth in Schmuck v. United States, 489 U.S. 705, 109 S. Ct. 1443, 103 L. Ed.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#105",""
"2d 734 (1989), because the bulk cash smuggling statute, § 5332(a)(1), requires an element not required for the greater offense, which is the money laundering statute, § 1956(a)(2)(B)(i) or (ii), it was not a lesser-included offense. (Doc. 166, pp. 7-11.) The Supreme Court has set forth the test for when an offense is a lesser-included offense: ""one offense is not necessarily included in another unless the elements of the lesser offense are a subset of the elements of the charged offense."" Schmuck, 489 U.S. at 716.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#106",""
"Furthermore, the Court stated that ""[w]here the lesser offense requires an element not required for the greater offense, no instruction is to be given under [Federal Rule of Criminal Procedure] Rule 31(c)."" Id. The Supreme Court has specifically compared the bulk cash smuggling statute and the money laundering statute. See Regalado Cuellar v. United States, 553 U.S. 550, 128 S. Ct. 1994, 170 L. Ed. 2d 942 (2008).","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#107",""
"In undertaking this comparison, the court observed: To be sure, certain conduct may fall within both statutes. For example, both provisions may be violated by a defendant who intends to evade a relevant reporting requirement. See [31 U.S.C. 5332(a)(1)] (transportation of funds ""with the intent to evade a currency reporting requirement""); 18 U.S.C. § 1956(a)(2)(B)(ii) (transportation of funds knowing that it is designed ""to avoid a transaction reporting requirement"").","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#108",""
"But only the money laundering statute may be violated in the absence of such intent. See § 1956(a)(2)(B)(i) (prohibiting transportation of illicit funds knowing that the transportation is designed to conceal or disguise a listed attribute). Similarly, although both statutes encompass transportation of illicit funds, only the bulk cash smuggling statute also punishes the mere transportation of lawfully derived proceeds.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#109",""
"Compare 31 U.S.C. § 5332(a) (omitting any requirement that the funds be unlawfully derived) with 18 U.S.C. § 1956(a)(2)(B) (requiring that the defendant ""kno[w] that the monetary instrument or funds involved in the transportation . . . represent the proceeds of some form of unlawful activity""). Id. at 560-61. However, this observation was provided after the Court unequivocally concluded that despite some overlap between the statutes, ""the two statutes nonetheless target distinct conduct."" Id. at 560.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#110",""
"Although the question before the Supreme Court in Cuellar was not whether bulk cash smuggling was a lesser-included offense of money laundering, the Court concluded that the statutes target distinct conduct and analyzed elements in the bulk cash smuggling statute that are not elements of money laundering. Therefore, consistent with this court's prior ruling during trial, the court now concludes that bulk cash smuggling is not a lesser-included offense of money laundering and the inclusion of the instruction was not permitted under Federal Rule of Criminal Procedure 31(c). This aspect of Sherman's motion will be denied.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#111",""
"3. Sears Charge Prior to the last day of the trial, counsel for Sherman submitted a proposed jury instruction requesting a Sears 3 instruction be given. (Doc. 143.) On the morning of the last day of the trial, the court discussed the additional instruction with counsel. (Doc.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#112",""
"167, pp. 3-6.) While the Government did not oppose the instruction, the court indicated that the evidence presented at trial did not warrant giving the instruction to the jury. (Id. at 3.) Specifically, the court pointed to Sherman's own testimony that there were individuals aside from the confidential human sources who were involved in the conduct at issue, and therefore concluded that the instruction was not supported by the record and was not warranted. (Id. at 6.) In the instant motion, Sherman continues his objection to the court's refusal to give the requested Sears charge to the jury. (Doc. 150, p.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#113",""
"17.) The Government again argues that for the reasons identified by the court at trial, the jury was properly instructed. (Doc. 153, p. 32.) Sherman has presented no new arguments and has pointed to no evidence in the record that would change the court's original analysis.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#114",""
"As to the cash transfers, in addition to getting a phone call from his brother to initiate the cash transfers, Sherman testified that he got the money from an individual named Rico. There was no testimony that Sherman's brother or Rico were government agents or informants. Additionally, there was no evidence that the subsequent couriers were government agents.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#115",""
"As to prior drug trafficking activity, Paul Alston testified that Sherman sold him cocaine for several years. Although Alston began cooperating with the United States in 2018, there was no testimony that he was a government agent or informant during the time when he purchased cocaine from Sherman in 2013 and 2014. Finally, as to the purchase of controlled substances in California, Sherman testified that Sam Pena and at least one other unnamed individual were involved.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#116",""
"Therefore, the court's analysis remains unchanged -- the evidence of record did not support giving the instruction to the jury, as it was clear that there were alleged co-conspirators involved who were not government agents or informants. This aspect of Sherman's motion will likewise be denied. Conclusion Because the court concludes that sufficient evidence supports the jury's verdict and that the verdict was not against the weight of the evidence, the court will deny Sherman's post-trial motion.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#117",""
"However, because the court concludes that the pairs of substantive money laundering counts constitute separate means of committing a single offense, the court will vacate Sherman's convictions at Counts 2, 4, and 6. A separate order will follow. /s/ Jennifer P. Wilson JENNIFER P. WILSON United States District Judge Middle District of Pennsylvania Dated: August 11, 2023 ORDER AND NOW, on this 11th day of August, 2023, for the reasons set forth in the accompanying memorandum, IT IS ORDERED THAT: 1. Defendant's post-trial motion, Doc.","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#118",""
"149, is DENIED. 2. However, because the court concludes that the pairs of substantive money laundering counts constitute separate means of committing a single offense, the court VACATES Defendant's convictions at Counts 2, 4, and 6. /s/ Jennifer P. Wilson JENNIFER P. WILSON United States District Judge Middle District of Pennsylvania End of Document","United States v. Sherman, 2023 U.S. Dist. LEXIS 140980#119",""
"FORREST, Circuit Judge: Defendant-Appellant William Klensch appeals his sentence after pleading guilty to one count of transportation of an illegal alien. Over Klensch's objection, the district court followed the presentence report's (PSR) recommendations to not grant a minor-role reduction under U.S.S.G. § 3B1.2 and to impose a six-level dangerous-weapon enhancement under § 2L1.1(b)(5)(C) because Klensch possessed a stun gun during his offense. We have jurisdiction under 28 U.S.C. § 1291, and we affirm as to the dangerous-weapon enhancement and vacate and remand for resentencing for the district court to conduct a proper minor-role analysis.","United States v. Klensch, 87 F.4th 1159#1",""
"I. BACKGROUND In May 2022, a home inspector with whom Klensch had worked offered him $500.00 to pick up an unspecified number of ""workers"" at a grocery store near the border in Jacumba, California and transport them to Spring Valley, California. Klensch drove to the designated location and picked up two men. That same day, a United States Border Patrol agent working in the area was notified to watch for a rental car matching the general description of Klensch's vehicle that had raised law enforcement's suspicion.","United States v. Klensch, 87 F.4th 1159#2",""
"The agent observed Klensch's vehicle drive behind a local store, reappear a few minutes later, pull onto the highway, and drive away at a high rate of speed. Another agent was contacted and pulled over Klensch's vehicle. Klensch consented to the agent opening the rear door of his car, and the agent discovered two men trying to hide in the back seat.","United States v. Klensch, 87 F.4th 1159#3",""
"Border Patrol determined that the two men were Mexican citizens without authorization to be in the United States, and all the occupants in the car were arrested and transported to a Border Patrol station. Agents discovered that Klensch had an extensive criminal history. They also found a stun gun and several packages of personal-use drugs in Klensch's driver-side door compartment.","United States v. Klensch, 87 F.4th 1159#4",""
"Klensch later explained that most of his personal property was in his car because he was homeless and preparing to move to Washington. The two male passengers confirmed that they were Mexican citizens without authorization to be in the United States. One of them disclosed that he paid $8,500 to be illegally smuggled into the United States.","United States v. Klensch, 87 F.4th 1159#5",""
"He also explained that someone directed him by phone to an initial location, where he hid until he received instructions to go to the location where Klensch picked him up. The Government charged Klensch with two counts of illegal transportation of an alien under 8 U.S.C. § 1324(a)(1)(A)(ii). Klensch pleaded guilty to one count under a plea agreement, and he agreed to request a PSR.","United States v. Klensch, 87 F.4th 1159#6",""
"The PSR calculated an offense level of 15 and a category VI criminal history, resulting in a Guideline range of 33-41 months' imprisonment. The PSR recommended against applying a two-level minor-role reduction because the evidence was insufficient ""to support that [Klensch] was substantially less culpable than other participants to support a reduction under USSG § 3B1.2."" And in its offense-level calculation, the PSR applied a six-level dangerous-weapon enhancement under U.S.S.G. § 2L1.1(b)(5)(C) for possession of the stun gun during the offense. The PSR recommended 37 months' imprisonment and three years' supervised release.","United States v. Klensch, 87 F.4th 1159#7",""
