"input text","origin case+#chunk","output text"
"Lewis, 518 U.S. at 351-53; see also Pilgrim v. Littlefield, 92 F.3d 413, 416 (6th Cir. 1996). The Supreme Court has strictly limited the types of cases for which there may be an actual injury: Bounds does not guarantee inmates the wherewithal to transform themselves into litigating engines capable of filing everything from shareholder derivative actions to slip-and-fall claims. The tools it requires to be provided are those that the inmates need in order to attack their sentences, directly or collaterally, and in order to challenge the conditions of their confinement.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#87",""
"Lewis, 518 U.S. at 353; accord Hadix v. Johnson, 182 F.3d 400, 405 (6th Cir. 1999) (discussing that Lewis changed actual injury to include requirement that action be non-frivolous). In addition, the Supreme Court squarely has held that ""the underlying cause of action . . . is an element that must be described in the complaint, just as much as allegations must describe the official acts frustrating the litigation."" Christopher v. Harbury, 536 U.S. 403, 415, 122 S. Ct. 2179, 153 L. Ed. 2d 413 (2002) (citing Lewis, 518 U.S. at 353 & n.3). ""Like any other element of an access claim, the underlying cause of action and its lost remedy must be addressed by allegations in the complaint sufficient to give fair notice to a defendant."" Id. at 415.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#89",""
"Here, Plaintiff's complaint is devoid of any facts regarding an underlying cause of action. By referring to attempts to exhaust his administrative remedies, Plaintiff presumably refers to exhaustion of the claims he now raises in the instant civil rights suit. Plaintiff, however, fails to describe any lost remedy because of Defendant Yuki's actions.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#90",""
"Notably, Plaintiff was able to file the instant lawsuit despite not having those copies. Accordingly, any intended First Amendment access to the courts claim against Defendant Yuki will be dismissed. 2.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#91",""
"Eighth Amendment Claims The Court has construed Plaintiff's complaint to assert that several of the named Defendants violated his Eighth Amendment rights in various ways. The Eighth Amendment imposes a constitutional limitation on the power of the states to punish those convicted of crimes. Punishment may not be ""barbarous,"" nor may it contravene society's ""evolving standards of decency."" Rhodes v. Chapman, 452 U.S. 337, 345-46, 101 S. Ct. 2392, 69 L. Ed.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#92",""
"2d 59 (1981). The Amendment, therefore, prohibits conduct by prison officials that involves the ""unnecessary and wanton infliction of pain."" Ivey v. Wilson, 832 F.2d 950, 954 (6th Cir. 1987) (per curiam) (quoting Rhodes, 452 U.S. at 346). The deprivation alleged must result in the denial of the ""minimal civilized measure of life's necessities."" Rhodes, 452 U.S. at 347; see also Wilson v. Yaklich, 148 F.3d 596, 600-01 (6th Cir. 1998).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#93",""
"The Eighth Amendment is only concerned with ""deprivations of essential food, medical care, or sanitation"" or ""other conditions intolerable for prison confinement."" Rhodes, 452 U.S. at 348 (citation omitted). Moreover, ""[n]ot every unpleasant experience a prisoner might endure while incarcerated constitutes cruel and unusual punishment within the meaning of the Eighth Amendment."" Ivey, 832 F.2d at 954. ""Routine discomfort is 'part of the penalty that criminal offenders pay for their offenses against society.'"" Hudson v. McMillian, 503 U.S. 1, 9, 112 S. Ct. 995, 117 L. Ed. 2d 156 (1992) (quoting Rhodes, 452 U.S. at 347).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#94",""
"The deliberate-indifference standard includes both objective and subjective components. Farmer, 511 U.S. at 834; Helling, 509 U.S. at 35-37. To satisfy the objective prong, an inmate must show ""that he is incarcerated under conditions posing a substantial risk of serious harm."" Farmer, 511 U.S. at 834.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#96",""
"Therefore, ""extreme deprivations are required to make out a conditions-of-confinement claim."" Id. In order for a prisoner to prevail on an Eighth Amendment claim, he must show that he faced a sufficiently serious risk to his health or safety and that the defendant official acted with ""'deliberate indifference' to [his] health or safety."" Mingus v. Butler, 591 F.3d 474, 479-80 (6th Cir. 2010) (citing Farmer v. Brennan, 511 U.S. 825, 834, 114 S. Ct. 1970, 128 L. Ed. 2d 811 (1994)) (applying deliberate indifference standard to medical claims); see also Helling v. McKinney, 509 U.S. 25, 35, 113 S. Ct. 2475, 125 L. Ed. 2d 22 (1993) (applying deliberate indifference standard to conditions of confinement claims).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#95",""
"Under the subjective prong, an official must ""know[] of and disregard[] an excessive risk to inmate health or safety."" Id. at 837. ""[I]t is enough that the official acted or failed to act despite his knowledge of a substantial risk of serious harm."" Id. at 842. ""It is, indeed, fair to say that acting or failing to act with deliberate indifference to a substantial risk of serious harm to a prisoner is the equivalent of recklessly disregarding that risk."" Id. at 836. ""[P]rison officials who actually knew of a substantial risk to inmate health or safety may be found free from liability if they responded reasonably to the risk, even if the harm ultimately was not averted."" Id. at 844. a. Verbal Harassment and Sexual Abuse/Harassment The Court has construed Plaintiff's complaint to assert Eighth Amendment claims premised upon verbal harassment, as well as sexual abuse and harassment, against Defendant Ruth Brown. Plaintiff alleges that Defendant Ruth Brown watched prisoners shower and would make ""lurid comments about the size of each prisoner's penis and shout out her observations to the rest of the prisoners within earshot."" (ECF No. 1, PageID.11) Plaintiff references an incident on February 12, 2020, during which Defendant Ruth Brown ""threatened, berated[,] and sexually degraded Plaintiff when she shouted throughout the shower area that she would set up Plaintiff with a knife if Plaintiff did not shut his fa**** mouth."" (Id. (asterisks added).) Defendant Ruth Brown then said to Plaintiff, ""Let me see that little fa**** d*** of yours."" (Id. (asterisks added).) Plaintiff also suggests that Defendant Ruth Brown called Plaintiff a ""b****-ass-n****-fa*"" and flipped her middle finger at him. (Id., PageID.14. (asterisks added).) As an initial matter, while unprofessional, allegations of verbal harassment or threats by prison officials towards an inmate do not constitute punishment within the meaning of the Eighth Amendment.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#97",""
"Ivey, 832 F.2d at 955. Nor do allegations of verbal harassment rise to the level of unnecessary and wanton infliction of pain proscribed by the Eighth Amendment. Id. Plaintiff, however, alleges that Defendant Ruth Brown's verbal harassment and threats occurred as part of her campaign of sexual abuse and harassment. ""[B]ecause the sexual harassment or abuse of an inmate by a corrections officer can never serve a legitimate penological purpose and may well result in severe physical and psychological harm, such abuse can, in certain circumstances, constitute the 'unnecessary and wanton infliction of pain' forbidden by the Eighth Amendment."" Freitas v. Ault, 109 F.3d 1335, 1338 (8th Cir. 1997) (citations omitted). ""Federal courts have long held that sexual abuse is sufficiently serious to violate the Eighth Amendment[;] [t]his is true whether the sexual abuse is perpetrated by other inmates or by guards."" Rafferty v. Trumbull Cnty., 915 F.3d 1087, 1095 (6th Cir. 2019) (citations omitted); Bishop v. Hackel, 636 F.3d 757, 761 (6th Cir. 2011) (discussing inmate abuse); Washington v. Hively, 695 F.3d 641, 642 (7th Cir. 2012) (discussing abuse by guards).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#98",""
"However, some courts have held that even minor, isolated incidents of sexual touching coupled with offensive sexual remarks do not rise to the level of an Eighth Amendment violation. See, e.g., Solomon v. Mich. Dep't of Corr., 478 F. App'x 318, 320-21 (6th Cir. 2012) (finding that two ""brief"" incidents of physical contact during pat-down searches, including touching and squeezing the prisoner's penis, coupled with sexual remarks, do not rise to the level of a constitutional violation); Jackson v. Madery, 158 F. App'x 656, 661 (6th Cir. 2005) (concluding that correctional officer's conduct in allegedly rubbing and grabbing prisoner's buttocks in degrading manner was ""isolated, brief, and not severe"" and so failed to meet Eighth Amendment standards); Johnson v. Ward, No. 99-1596, 2000 U.S. App. LEXIS 11463, 2000 WL 659354, at *1 (6th Cir. May 11, 2000) (holding that male prisoner's claim that a male officer placed his hand on the prisoner's buttock in a sexual manner and made an offensive sexual remark did not meet the objective component of the Eighth Amendment); Berryhill v. Schriro, 137 F.3d 1073, 1075 (8th Cir. 1998) (finding that, where inmate failed to assert that he feared sexual abuse, two brief touches to his buttocks could not be construed as sexual assault).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#99",""
"In contrast, the Sixth Circuit has held that ongoing, coercive verbal harassment may rise to sexual abuse that violates the Eighth Amendment. Rafferty, 915 F.3d at 1095. The Rafferty court found an Eighth Amendment violation when a male prison official sexually harassed a female prisoner by repeatedly demanding that the prisoner expose herself and masturbate while the official watched and intimidated her into complying.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#100",""
"Id. at 1096. The court noted that, in light of the coercive dynamic of the relationship between prison staff and prisoners, such demands amount to sexual abuse. Id. Here, Plaintiff does not suggest that Defendant Ruth Brown ever physically touched him in any way.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#101",""
"However, the Sixth Circuit has acknowledged ""an incarcerated prisoner's right to bodily privacy, but has found that assigned positions of female guards that require only infrequent and casual observations, or observation at a distance, and that are reasonably related to prison needs are not so degrading as to warrant court interference."" Harris v. Caruso, No. 2:06-cv-198, 2006 U.S. Dist. LEXIS 61842, 2006 WL 2521403, at *8 (W.D. Mich. Aug. 30, 2006) (citing cases). On the other hand, the Sixth Circuit has ""recognized that a prison policy forcing prisoners . . . to be exposed to regular surveillance by officers of the opposite sex while naked—for example while in the shower or using a toilet in a cell—would provide the basis of a claim on which relief could be granted."" Mills v. City of Barbourville, 389 F.3d 568, 579 (6th Cir.2004) (citing Kent v. Johnson, 821 F.2d 1220, 1226 (6th Cir.1987); Cornwell v. Dahlberg, 963 F.2d 912, 917 (6th Cir.1992)).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#102",""
"Plaintiff's allegations suggest that Defendant Ruth Brown observed him and other inmates in the showers on more than one occasion. He also contends that she made repeated sexual comments to him. Although Plaintiff has by no means proven an Eighth Amendment violation, taking his allegations in the light most favorable to him, Plaintiff's Eighth Amendment claim against Defendant Ruth Brown premised upon sexual abuse and harassment cannot be dismissed at screening. b.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#103",""
"Failure to Protect Plaintiff alleges that on February 24, 2020, Defendants John Does #1 and #2 failed to protect him when they told another prisoner to enter Plaintiff's cell during formal count. (ECF No. 1, PageID.12.) After the inmate entered the cell, these individuals closed and locked the door, and the inmate began to assault Plaintiff and his cellmate. (Id.) Plaintiff also suggests that Defendants Walezak, Jones, Brokaw, and Athearn failed to protect him by removing him from protective custody despite a ""Statewide gang-hit on Plaintiff's life."" (Id., PageID.18.) In its prohibition of ""cruel and unusual punishments,"" the Eighth Amendment places restraints on prison officials, directing that they may not use excessive physical force against prisoners and must also ""take reasonable measures to guarantee the safety of the inmates."" Farmer, 511 U.S. at 832 (quoting Hudson v. Palmer, 468 U.S. 517, 526-27, 104 S. Ct. 3194, 82 L. Ed. 2d 393 (1984)). To establish liability under the Eighth Amendment for a claim based on a failure to prevent harm to a prisoner, a plaintiff must show that the prison official acted with ""deliberate indifference"" to a substantial risk of serious harm facing the plaintiff.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#104",""
"Id. at 834; Helling v. McKinney, 509 U.S. 25, 32, 113 S. Ct. 2475, 125 L. Ed. 2d 22 (1993); Bishop v. Hackel, 636 F.3d 757, 766-67 (6th Cir. 2011); Curry v. Scott, 249 F.3d 493, 506 (6th Cir. 2001); Woods v. Lecureux, 110 F.3d 1215, 1222 (6th Cir. 1997); Street v. Corr. Corp. of Am., 102 F.3d 810, 814 (6th Cir. 1996); Taylor v. Mich.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#105",""
"Dep't of Corr., 69 F.3d 76, 79 (6th Cir. 1995). Deliberate indifference is a higher standard than negligence and requires that ""the official knows of and disregards an excessive risk to inmate health or safety; the official must both be aware of facts from which the inference could be drawn that a substantial risk of serious harm exists, and he must also draw the inference."" Farmer, 511 U.S. at 837; see also Bishop, 636 F.3d at 766-67. Inmates have a constitutionally protected right to personal safety grounded in the Eighth Amendment.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#106",""
"Farmer, 511 U.S. at 833. Thus, prison staff are obliged ""to take reasonable measures to guarantee the safety of the inmates"" in their care. Hudson v. Palmer, 468 U.S. 517, 526-27, 104 S. Ct. 3194, 82 L. Ed.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#107",""
"2d 393 (1984). In particular, because officials have ""stripped [prisoners] of virtually every means of self-protection[,]"" ""officials have a duty . . . to protect prisoners from violence at the hands of other prisoners."" Farmer, 511 U.S. at 833 (ellipses in original) (citations omitted). To establish a violation of this right, Plaintiff must show that each Defendant was deliberately indifferent to Plaintiff's risk of injury.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#108",""
"Walker v. Norris, 917 F.2d 1449, 1453 (6th Cir. 1990); McGhee v. Foltz, 852 F.2d 876, 880-81 (6th Cir. 1988). While a prisoner does not need to prove that he has been the victim of an actual attack to bring a personal safety claim, he must at least establish that he reasonably fears such an attack. Thompson v. Cnty. of Medina, 29 F.3d 238, 242-43 (6th Cir. 1994) (holding that plaintiff has the minimal burden of ""showing a sufficient inferential connection"" between the alleged violation and inmate violence to ""justify a reasonable fear for personal safety""). (i) February 24, 2020, Incident Plaintiff's allegations regarding the February 24, 2020, incident permit the Court to infer that Defendants John Does #1 and #2 intentionally told the other inmate to enter Plaintiff's cell for the purpose of assaulting Plaintiff and his cellmate.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#109",""
"Plaintiff contends that these Defendants locked the other inmate in the cell after instructing him to go in, and that the other inmate indicated that he was sent to retaliate against Plaintiff for Plaintiff's grievances and PREA complaints against Defendant Ruth Brown. (ECF No. 1, PageID.12.) Although Plaintiff has by no means proven deliberate indifference, taking his allegations in the light most favorable to him, his Eighth Amendment failure to protect claim against Defendants John Does #1 and #2 may not be dismissed at screening. (ii) Removal from Protective Custody Nothing in Plaintiff's complaint, as pled, permits the Court to infer that Defendants Walezak, Jones, Brokaw, and Athearn were aware of and consciously disregarded an excessive risk to Plaintiff's safety by removing him from protective custody. See Farmer, 511 U.S. at 837; see also Bishop, 636 F.3d at 766-67. Plaintiff only vaguely states that ""MDOC Employees knew by and through the review of Plaintiff's file that Plaintiff still required protection.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#110",""
"Plaintiff's life was undoubtedly in jeopardy from a Statewide gang-hit on Plaintiff's life."" (ECF No. 1, PageID.18.) That is insufficient to state claims for relief against Defendants Walezak, Jones, Brokaw, and Athearn because a ""[s]ummary reference to a single, [multi]-headed 'Defendants' does not support a reasonable inference that each Defendant is liable"" for the events described in the amended complaint. See Boxill v. O'Grady, 935 F.3d 510, 518 (6th Cir. 2019) (citing Heyne v. Metro. Nashville Pub.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#111",""
"Sch., 655 F.3d 556, 564 (6th Cir. 2011)) (""This Court has consistently held that damage claims against government officials arising from alleged violations of constitutional rights must allege, with particularity, facts that demonstrate what each defendant did to violate the asserted constitutional right."" (quoting Lanman v. Hinson, 529 F.3d 673, 684 (6th Cir. 2008))). Furthermore, nothing suggests that Plaintiff faced any actual risk after he was removed from protective custody. Plaintiff's allegations, at most, rise to the level of negligence, which is insufficient to demonstrate an Eighth Amendment violation.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#112",""
"See Farmer, 511 U.S. at 837. Consequently, Plaintiff's Eighth Amendment failure to protect claims against Defendants Walezak, Jones, Brokaw, and Athearn will be dismissed. c. Failure to Provide Adequate Medical and Mental Health Care The Eighth Amendment obligates prison authorities to provide medical care to incarcerated individuals, as a failure to provide such care would be inconsistent with contemporary standards of decency.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#113",""
"Estelle, 429 U.S. at 103-04. The Eighth Amendment requires prison officials to provide medically necessary mental health treatment as well. See id. at 103; Government of the Virgin Islands v. Martinez, 239 F.3d 293, 301 (3d Cir. 2001); Lay v. Norris, 876 F.2d 104, 1989 U.S. App. LEXIS 8520, 1989 WL 62498, at *4 (6th Cir. 1989); Potter v. Davis, 762 F.2d 1010, 1985 U.S. App. LEXIS 14476, 1985 WL 13129, at * 2 (6th Cir. 1985).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#114",""
"The Eighth Amendment is violated when a prison official is deliberately indifferent to the serious medical needs of a prisoner. Estelle, 429 U.S. at 104-05; Comstock v. McCrary, 273 F.3d 693, 702 (6th Cir. 2001). A claim for the deprivation of adequate medical care has an objective and a subjective component.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#115",""
"Farmer v. Brennan, 511 U.S. 825, 834, 114 S. Ct. 1970, 128 L. Ed. 2d 811 (1994). To satisfy the objective component, the plaintiff must allege that the medical need at issue is sufficiently serious.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#116",""
"Id. In other words, the inmate must show that he is incarcerated under conditions posing a substantial risk of serious harm. Id. The objective component of the adequate medical care test is satisfied ""[w]here the seriousness of a prisoner's need[] for medical care is obvious even to a lay person."" Blackmore v. Kalamazoo Cnty., 390 F.3d 890, 899 (6th Cir. 2004); see also Phillips v. Roane Cnty., 534 F.3d 531, 539-40 (6th Cir. 2008). The subjective component requires an inmate to show that prison officials have ""a sufficiently culpable state of mind"" in denying medical care.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#117",""
"Brown v. Bargery, 207 F.3d 863, 867 (6th Cir. 2000). Deliberate indifference ""entails something more than mere negligence,"" but can be ""satisfied by something less than acts or omissions for the very purpose of causing harm or with knowledge that harm will result."" Farmer, 511 U.S. at 835. ""[T]he official must both be aware of facts from which the inference could be drawn that a substantial risk of serious harm exists, and he must also draw the inference."" Id. at 837. To prove a defendant's subjective knowledge, ""[a] plaintiff may rely on circumstantial evidence . . .: A jury is entitled to 'conclude that a prison official knew of a substantial risk from the very fact that the risk was obvious.'"" Rhinehart v. Scutt, 894 F.3d 721, 738 (6th Cir. 2018) (quoting Farmer, 511 U.S. at 842).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#118",""
"However, not every claim by a prisoner that he has received inadequate medical treatment states a violation of the Eighth Amendment. Estelle, 429 U.S. at 105. As the Supreme Court explained: [A]n inadvertent failure to provide adequate medical care cannot be said to constitute an unnecessary and wanton infliction of pain or to be repugnant to the conscience of mankind.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#119",""
"Thus, a complaint that a physician has been negligent in diagnosing or treating a medical condition does not state a valid claim of medical mistreatment under the Eighth Amendment. Medical malpractice does not become a constitutional violation merely because the victim is a prisoner. In order to state a cognizable claim, a prisoner must allege acts or omissions sufficiently harmful to evidence deliberate indifference to serious medical needs.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#120",""
"Id. at 105-06 (quotations omitted). Thus, differences in judgment between an inmate and prison medical personnel regarding the appropriate medical diagnoses or treatment are not enough to state a deliberate indifference claim. Darrah v. Krisher, 865 F.3d 361, 372 (6th Cir. 2017); Briggs v. Westcomb, 801 F. App'x 956, 959 (6th Cir. 2020); Mitchell v. Hininger, 553 F. App'x 602, 605 (2014).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#121",""
"This is so even if the misdiagnosis results in an inadequate course of treatment and considerable suffering. Gabehart v. Chapleau, No. 96-5050, 1997 U.S. App. LEXIS 6617, 1997 WL 160322, at *2 (6th Cir. Apr. 4, 1997). The Sixth Circuit distinguishes ""between cases where the complaint alleges a complete denial of medical care and those cases where the claim is that a prisoner received inadequate medical treatment."" Westlake v. Lucas, 537 F.2d 857, 860 n.5 (6th Cir. 1976).","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#122",""
"If ""a prisoner has received some medical attention and the dispute is over the adequacy of the treatment, federal courts are generally reluctant to second guess medical judgments and to constitutionalize claims which sound in state tort law."" Id.; see also Rouster v. Cnty. of Saginaw, 749 F.3d 437, 448 (6th Cir. 2014); Perez v. Oakland Cnty., 466 F.3d 416, 434 (6th Cir. 2006); Kellerman v. Simpson, 258 F. App'x 720, 727 (6th Cir. 2007); McFarland v. Austin, 196 F. App'x 410 (6th Cir. 2006); Edmonds v. Horton, 113 F. App'x 62, 65 (6th Cir. 2004); Brock v. Crall, 8 F. App'x 439, 440-41 (6th Cir. 2001); Berryman v. Rieger, 150 F.3d 561, 566 (6th Cir. 1998). ""Where the claimant received treatment for his condition, as here, he must show that his treatment was 'so woefully inadequate as to amount to no treatment at all.'"" Mitchell, 553 F. App'x at 605 (quoting Alspaugh v. McConnell, 643 F.3d 162, 169 (6th Cir. 2011)). He must demonstrate that the care he received was ""so grossly incompetent, inadequate, or excessive as to shock the conscience or to be intolerable to fundamental fairness."" See Miller v. Calhoun Cnty., 408 F.3d 803, 819 (6th Cir. 2005) (quoting Waldrop v. Evans, 871 F.2d 1030, 1033 (11th Cir. 1989)). (i) Medical Care Plaintiff contends that after the assault by the other inmate, he asked Defendant Garza-Martin for medical assistance for injuries to his jaw and face but was ignored. (ECF No. 1, PageID.13.) On March 16, 2020, Plaintiff submitted a grievance against the Prisoner Health Services after ""submitting no less than three (3) separate requests for medical assistance."" (Id.) When Plaintiff was finally seen by a nurse, he was told that he would be scheduled for X-rays, but he was never called out. (Id.) On March 17, 2020, Defendants Gregurek and Langdon ""both concluded that there was no documentation that Plaintiff suffered any injuries."" (Id., PageID.14.) On April 4, 2020, Defendant Aiken ""reiterated that there was no documentation that Plaintiff suffered any injuries, nor that Plaintiff submitted any 'kites' to be seen by Health Care and Mental Health Care personnel."" (Id.) Plaintiff's allegations are simply too conclusory to state Eighth Amendment claims for the denial of medical treatment against Defendants Garza-Martin, Gregurek, Langdon, and Aiken. Plaintiff does not set forth any facts regarding his injuries, only vaguely stating that he had injuries to his jaw and face.","Summers v. Brown, 2023 U.S. Dist. LEXIS 205228#123",""
