"input text","origin case+#chunk","output text"
"In essence, they argue, the statute does no constitutional work. HN21[] We find this analogy inapposite. The State's ability to prosecute under other statutes does not mean its ability to prosecute under this statute is irrelevant to the analysis. ""In our system, so long as the prosecutor has probable cause to believe that the accused committed an offense defined by statute, the decision whether or not to prosecute, and what charge to file or bring before a grand jury, generally rests entirely in his discretion."" Bordenkircher v. Hayes, 434 U.S. 357, 364, 98 S. Ct. 663, 54 L. Ed.","State v. Flores, 679 S.W.3d 232#67",""
"2d 604 (1978); see also United States v. Batchelder, 442 U.S. 114, 123-24, 99 S. Ct. 2198, 60 L. Ed. 2d 755 (1979) (""This Court has long recognized that when an act violates more than one criminal statute, the Government may prosecute[] under either so long as it does not discriminate against any class of defendants.""). Patel HN22[] and the authority it relies on address search regimes that permit searches or seizures without a warrant or probable cause.","State v. Flores, 679 S.W.3d 232#68",""
"Patel, 576 U.S. at 416-17. Section 20.05(a)(1)(A) defines a crime. Under the actus rea requirement, the defendant must have transported another person.","State v. Flores, 679 S.W.3d 232#69",""
"And under the mens rea requirement, the defendant must have acted with the specific intent to conceal that person from police. See United States v. U.S. Gypsum Co., 438 U.S. 422, 436, 98 S. Ct. 2864, 57 L. Ed. 2d 854 (1978).","State v. Flores, 679 S.W.3d 232#70",""
"Absent probable cause to believe both have occurred, no legal seizure is possible. State v. Espinosa, 666 S.W.3d 659, 667 (Tex. Crim. App. 2023) (""Probable cause exists under Article 14.01(b) if, when the arrest is made, the facts, circumstances, and reasonably trustworthy information known to the arresting officer, are sufficient for a prudent person to conclude that an individual committed or was committing a criminal offense."").","State v. Flores, 679 S.W.3d 232#71",""
"HN23[] We agree with the Fifth Circuit that Patel did not ""overrule the Salerno standard"" or otherwise ""lower[] the bar for facial Fourth Amendment challenges."" City of El Cenizo, Tex. v. Texas, 890 F.3d 164, 187 (5th Cir. 2018) (holding ""plaintiffs must establish that every seizure authorized by the ICE-detainer mandate violates the Fourth Amendment""). Given the lack of an ""overbreadth"" doctrine outside the limited context of the First Amendment, the fact that section 20.05(a)(1)(A) might operate unconstitutionally under some conceivable set of circumstances is insufficient to render it wholly invalid. Cf.","State v. Flores, 679 S.W.3d 232#72",""
"Ex parte Perry, 483 S.W.3d 884, 913-14 (Tex. Crim. App. 2016) (plurality op.) (excluding conduct covered by other statutes when looking at the legitimate sweep of a statute challenged on First Amendment grounds); Ex parte Lo, 424 S.W.3d at 20-24 (same). HN24[] Further, section 20.05(d) provides, ""If conduct constituting an offense under this section also constitutes an offense under another section of this code, the actor may be prosecuted under either section or under both sections."" Tex. Penal Code § 20.05(d).","State v. Flores, 679 S.W.3d 232#73",""
"This indicates the legislature wanted this statute to be available as a tool to punish the proscribed conduct, even if other code sections also prohibit the same conduct. See, e.g., Albernaz v. United States, 450 U.S. 333, 344, 101 S. Ct. 1137, 67 L. Ed. 2d 275 (1981) (noting a legislature can lawfully authorize multiple punishments for the same conduct); see, e.g., Ritz v. State, 533 S.W.3d 302, 307 (Tex. Crim.","State v. Flores, 679 S.W.3d 232#74",""
"App. 2017) (per curiam) (Newell, J., concurring) (""Under the plain text of the [trafficking] statute, the legislature sought to provide as much protection for exploited people and children as possible by allowing prosecution for both human trafficking and the product of that trafficking.""); Moreno v. State, 413 S.W.3d 119, 131 (Tex. App.—San Antonio 2013, no pet.) (noting legislature clearly expressed intention that a defendant may be convicted of both human trafficking based on forced prostitution under section 20A.02 and compelling prostitution under section 43.05); Ex parte Pool, 71 S.W.3d 462, 468 (Tex. App.—Tyler 2002, no pet.) (noting legislature expressly approved multiple punishments for violating protective orders). An individual transporting a person against the will of that person in the trunk of a car, for instance, could be prosecuted as a kidnapper, and, under this statute, as a smuggler.11 Given that legitimate applications of the statute exist, we disagree that it is facially unconstitutional. Salerno, 481 U.S. at 745; McGruder, 483 S.W.3d at 883; Rosseau, 396 S.W.3d at 557.","State v. Flores, 679 S.W.3d 232#75",""
"The trial court erred to the extent it granted the motions to quash on Appellees' Fourth Amendment claims. Vagueness12 Applicable Law and Standard of Review ""'HN26[] The prohibition of vagueness in criminal statutes,' . . . is an 'essential' of due process, required by both 'ordinary notions of fair play and the settled rules of law.'"" Sessions v. Dimaya, 584 U.S. 148, 138 S. Ct. 1204, 1212, 200 L. Ed. 2d 549 (2018) (plurality opinion) (quoting Johnson v. United States, 576 U.S. 591, 595-96, 135 S. Ct. 2551, 192 L. Ed.","State v. Flores, 679 S.W.3d 232#76",""
"2d 569 (2015)). ""The void-for-vagueness doctrine . . . guarantees that ordinary people have 'fair notice' of the conduct a statute proscribes."" Sessions, 138 S. Ct. at 1212. ""And the doctrine guards against arbitrary or discriminatory law enforcement by insisting that a statute provide standards to govern the actions of police officers, prosecutors, juries, and judges."" Id. ""Each ground—a lack of fair notice and a lack of standards for law enforcement—provides an independent basis for a facial vagueness challenge."" Ex parte Jarreau, 623 S.W.3d 468, 472 (Tex. App.—San Antonio 2020, pet. ref'd). ""Embedded in the traditional rules governing constitutional adjudication is the principle that a person to whom a statute may constitutionally be applied will not be heard to challenge that statute on the ground that it may conceivably be applied unconstitutionally to others, in other situations not before the Court."" Broadrick v. Oklahoma, 413 U.S. 601, 610, 93 S. Ct. 2908, 37 L. Ed. 2d 830 (1973); Ex parte Barton, 662 S.W.3d 876, 879 (Tex. Crim. App. 2022).","State v. Flores, 679 S.W.3d 232#77",""
"Only when a vagueness challenge involves First Amendment considerations can a criminal law be held facially invalid even though it may not be unconstitutional as applied to the defendant's conduct. State v. Doyal, 589 S.W.3d 136, 144 (Tex. Crim. App. 2019).","State v. Flores, 679 S.W.3d 232#78",""
"Facial challenges to the constitutionality of a criminal statute raise questions of law, which an appellate court reviews de novo. Ex parte Lo, 424 S.W.3d at 14. Application In their motions to quash, Appellees alleged the statute lacks specificity because it could apply in such situations as ""a game of hide and seek, with a monetary prize at stake, involving an off-duty police officer as the searcher,"" or ""a taxi driver picking up a passenger who wants to avoid their friend, a police officer."" This case is controlled by Broadrick.","State v. Flores, 679 S.W.3d 232#79",""
"413 U.S. at 610-11. Even if the outermost boundaries of the statute ""may be imprecise, any such uncertainty has little relevance here, where [the captured] conduct falls squarely within the 'hard core' of the statute's proscriptions[.]"" Id. at 608. Appellees also argue that the statute's vagueness allows for arbitrary and discriminatory enforcement because it is only enforced in one context—the transport of noncitizens.","State v. Flores, 679 S.W.3d 232#80",""
"HN27[] But the statute survives the vagueness challenge because ""the statutory language conveys sufficiently definite warning as to the proscribed conduct when measured by common understanding and practices."" Ex parte Jarreau, 623 S.W.3d at 475 (internal quotation marks omitted). The police officers charged with enforcing the statute necessarily must exercise some ordinary level of discretion as to what constitutes prohibited conduct, and while the statute is broadly written, it establishes minimal guidelines to govern law enforcement. See id.","State v. Flores, 679 S.W.3d 232#81",""
"It does not appear law enforcement or appellate courts have ""had trouble making sense"" of the statute or that the statute is ""nearly impossible to apply consistently."" Cf. Johnson, 576 U.S. at 598-99 (""Here, this Court's repeated attempts and repeated failures to craft a principled and objective standard out of the residual clause confirm its hopeless indeterminacy.""). The trial court erred to the extent it granted the motions to quash on Appellees' vagueness claims.","State v. Flores, 679 S.W.3d 232#82",""
"Equal Protection13 Applicable Law and Standard of Review This court recently set out the standards for an equal protection challenge. Ex parte Aparicio, 672 S.W.3d 696, No. 04-22-00623-CR, 2023 Tex. App. LEXIS 4303, 2023 WL 4095939, at *6-7 (Tex. App.—San Antonio June 21, 2023, pet. filed) (en banc). HN28[] ""Prosecutors retain broad discretion in enforcing both the nation's and a state's criminal laws."" Roise v. State, 7 S.W.3d 225, 243 (Tex. App.—Austin 1999, pet. ref'd) (citing Wayte v. United States, 470 U.S. 598, 608, 105 S. Ct. 1524, 84 L. Ed.","State v. Flores, 679 S.W.3d 232#83",""
"2d 547 (1985)). ""Thus, if the prosecutor has probable cause to believe that the accused committed an offense defined by statute, the decision whether to prosecute and what charge to file generally rests entirely within his or her discretion."" Neal v. State, 150 S.W.3d 169, 173 (Tex. Crim. App. 2004) (internal quotation marks and citation omitted). Because of this discretion, there is a presumption that a prosecutor has acted within his or her duties and in good faith.","State v. Flores, 679 S.W.3d 232#84",""
"United States v. Armstrong, 517 U.S. 456, 464, 116 S. Ct. 1480, 134 L. Ed. 2d 687 (1996). Nonetheless, prosecutorial discretion is not absolute and is subject to constitutional constraints, including equal protection principles.","State v. Flores, 679 S.W.3d 232#85",""
"See id.; Roise, 7 S.W.3d at 243. HN29[] ""A defendant may demonstrate that the administration of a criminal law is 'directed so exclusively against a particular class of persons . . . with a mind so unequal and oppressive' that the system of prosecution amounts to 'a practical denial' of equal protection of the law."" Armstrong, 517 U.S. at 464-65 (quoting Yick Wo v. Hopkins, 118 U.S. 356, 373, 6 S. Ct. 1064, 30 L. Ed. 220 (1886)).","State v. Flores, 679 S.W.3d 232#86",""
"Accordingly, a prosecutor's decision to prosecute ""may not be based on 'an unjustifiable standard such as race, religion, or other arbitrary classification.'"" Armstrong, 517 U.S. at 464 (quoting Oyler v. Boles, 368 U.S. 448, 456, 82 S. Ct. 501, 7 L. Ed. 2d 446 (1962)). ""The requirements for a selective-prosecution claim draw on 'ordinary equal protection standards.'"" Armstrong, 517 U.S. at 465 (quoting Wayte, 470 U.S. at 608). HN30[] ""Because we presume that a prosecution for the violation of a criminal law is undertaken in good faith and in a nondiscriminatory fashion, the burden falls on the defendant to establish a prima facie case of selective prosecution."" Robles v. State, 585 S.W.3d 591, 597 (Tex. App.—Houston [14th Dist.] 2019, pet. ref'd).","State v. Flores, 679 S.W.3d 232#87",""
"The defendant must demonstrate that the prosecutorial policy ""'had a discriminatory effect and that it was motivated by a discriminatory purpose.'"" Armstrong, 517 U.S. at 465 (quoting Wayte, 470 U.S. at 608). To establish a discriminatory effect in a case based on an arbitrary classification, the defendant must show similarly situated individuals of a different classification were not prosecuted for the same conduct. Id. To demonstrate that the prosecution was motivated by a discriminatory purpose, the defendant must show that the government's selection of the defendant for prosecution was based on an impermissible consideration, such as race, religion, or desire to prevent the exercise of constitutional rights.","State v. Flores, 679 S.W.3d 232#88",""
"Wayte, 470 U.S. at 610. Once the defendant establishes a prima facie case of selective prosecution in violation of equal protection rights, the burden shifts to the State to justify the discriminatory treatment. Ex parte Quintana, 346 S.W.3d 681, 685 (Tex. App.—El Paso 2009, pet. ref'd).","State v. Flores, 679 S.W.3d 232#89",""
"HN31[] ""A selective-prosecution claim is not a defense on the merits to the criminal charge itself, but an independent assertion that the prosecutor has brought the charge for reasons forbidden by the Constitution."" Armstrong, 517 U.S. at 463. Because it has no bearing on the determination of actual guilt, ""it is an issue for the court to decide, not an issue for the jury."" Galvan v. State, 988 S.W.2d 291, 295 (Tex. App.—Texarkana 1999, pet. ref'd). Application Appellees argued below that the Texas human smuggling law violates equal protection because law enforcement and prosecutors selectively apply it, in ""incidents involving foreign nationals who are overwhelmingly Hispanic and/or Black,"" but not where the smuggled persons are citizens, or another race.","State v. Flores, 679 S.W.3d 232#90",""
"2d 826 (1976)). Appellees argued below that strict scrutiny governed their claims. Even if we assume that Appellees have standing to bring this challenge on behalf of the transported individuals,14 strict scrutiny does not apply.","State v. Flores, 679 S.W.3d 232#92",""
"HN32[] ""In the ordinary course, a litigant must assert his or her own legal rights and interests, and cannot rest a claim to relief on the legal rights or interests of third parties."" Powers v. Ohio, 499 U.S. 400, 410, 111 S. Ct. 1364, 113 L. Ed. 2d 411 (1991). But a litigant may rest a claim to relief on the legal rights or interests of third parties provided ""three important criteria are satisfied."" Id. at 410-11. ""The litigant must have suffered an 'injury in fact,' thus giving him or her a 'sufficiently concrete interest' in the outcome of the issue in dispute; the litigant must have a close relation to the third party; and there must exist some hindrance to the third party's ability to protect his or her own interests."" Id. (internal citations omitted, quoting Singleton v. Wulff, 428 U.S. 106, 112-16, 96 S. Ct. 2868, 49 L. Ed.","State v. Flores, 679 S.W.3d 232#91",""
"HN33[] The Supreme Court has stated, ""Undocumented aliens cannot be treated as a suspect class[.]"" Plyler v. Doe, 457 U.S. 202, 223, 102 S. Ct. 2382, 72 L. Ed. 2d 786 (1982); see Van Staden v. St. Martin, 664 F.3d 56, 58 (5th Cir. 2011).","State v. Flores, 679 S.W.3d 232#93",""
"We agree with the Western District of Texas, which applied a rational-basis review to an equal protection challenge to the 2015 version of section 20.05(a)(2), which directly targets the smuggling of noncitizens. Cruz, 177 F. Supp. 3d at 1019 HN34[] (""[L]egislation such as [section 20.05(a)(2)], 'that does not employ suspect classifications or impinge on fundamental rights must be upheld against an equal protection attack when the legislative means are rationally related to a legitimate governmental purpose.'"") (quoting Hodel v. Indiana, 452 U.S. 314, 331, 101 S. Ct. 2376, 69 L. Ed. 2d 40 (1981)).","State v. Flores, 679 S.W.3d 232#94",""
"Such laws carry a ""presumption of rationality that can only be overcome by a clear showing of arbitrariness and irrationality."" Hodel, 452 U.S. at 331-32. The Cruz court wrote: In this case, despite being likely preempted by federal law, [section 20.05(a)(2) and the statutes incorporating it] are rationally related to their stated purpose of ""strengthen[ing] the State's border security measures and help[ing to] stem the rising tide of human smuggling and human trafficking in Texas"" by targeting ""folks that are engaging in smuggling for financial gain."" Because of the substantial deference afforded to governmental actions in a rational basis review, the Court finds that these purposes are both rational and legitimate, and that Plaintiffs have failed to state a violation of their equal protection rights. Accordingly, Plaintiffs have failed to state a claim upon which relief may be granted for their equal protection claim.","State v. Flores, 679 S.W.3d 232#95",""
"Cruz, 177 F. Supp. 3d at 1019-20 (internal citation omitted). The same can be said for section 20.05(a)(1)(A)—the statute and its enforcement are rationally related to the legislature's stated purpose of ""strengthening the State's border security measures and helping stem the rising tide of human smuggling and human trafficking in Texas."" The trial court erred to the extent it granted the motions to quash on Appellees' equal protection claims. Conclusion We reverse the trial court's orders quashing the indictments, reinstate the original indictments, and remand the cases to the trial court for further proceedings on the original indictments.","State v. Flores, 679 S.W.3d 232#96",""
"Beth Watkins, Justice PUBLISH End of Document","State v. Flores, 679 S.W.3d 232#97",""
"ORDER GRANTING IN PART AND DENYING IN PART SOCIAL WORKER DEFENDANTS' MOTION TO DISMISS ON BASIS OF QUALIFIED IMMUNITY Isaiah Shane died from an accidental drug overdose while in state custody at a group home. His mother, Plaintiff Amanda Shane, alleges that County social workers failed to provide him with adequate treatment and supervision for his well-documented problems with drug abuse and mental health. She brought a 42 U.S.C. § 1983 action against various County social workers alleging (1) violation of Isaiah's Fourteenth Amendment right to adequate safety, security, supervision, and care as a foster child (""Claim 1""); (2) violation of his right to be free from state-created dangers (""Claim 2""); and (3) violation of his right to a proper foster child case plan under the Adoption Assistance and Child Welfare Act of 1980 (""Claim 3"").","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#1",""
"Dkt. 10 (""FAC""). On November 9, 2022, these County social workers, Evelyn Gorospe, Ariel Pearson, Natania Cibrian, Thomas Ruff, Kymberlee Watson, and Kristin Niemann (collectively, ""Social Worker Defendants""), moved to dismiss the Section 1983 claims arguing that they are entitled to qualified immunity.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#2",""
"Dkt. 24. The Court held oral argument on the motion on April 19, 2023.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#3",""
"For the reasons stated below, the Court denies qualified immunity for Social Worker Defendants on Claim 1 and grants qualified immunity on the remaining Claims 2 and 3. I. BACKGROUND Plaintiff's son Isaiah suffered from mental health and drug abuse problems from a young age. Isaiah first exhibited behavioral problems in middle school and was diagnosed with attention deficit hyperactivity disorder and oppositional defiant disorder.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#4",""
"FAC ¶¶ 64-65. By tenth grade, Isaiah was running away from home, getting suspended, fighting with security, and having run-ins with the police. Id. ¶¶ 68-70.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#5",""
"He began to experiment with drugs such as Xanax at fifteen years old. Id. ¶ 69. In March 2020, the County became involved in Isaiah's care due to his mental health and drug abuse problems.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#6",""
"On March 10, 2020, Isaiah was violent towards Plaintiff. Id. ¶ 76. The police took Isaiah into custody and determined he was under the influence of drugs.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#7",""
"Id. Isaiah was hospitalized for a cocaine overdose and placed on an involuntary hold for a mental evaluation from March 11, 2020, to March 23, 2020. Id. During this period, County social workers investigated the situation. Id. ¶ 77.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#8",""
"Although Plaintiff told the investigating social worker that Isaiah needed critical care in a residential treatment facility, the County still sent Isaiah home with Plaintiff upon his discharge from the hospital. Id. ¶ 77. In September 2020, the County took custody of Isaiah due to his escalating need for professional mental health and drug treatment.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#9",""
"On September 8, 2020, Isaiah was again violent towards Plaintiff and was placed on another involuntary medical hold. Id. ¶ 78. While Isaiah was in the hospital, Plaintiff told Evelyn Gorospe, the investigating social worker, about Isaiah's history of drug abuse, behavioral problems, and need for intensive care.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#10",""
"Id. ¶ 79. Plaintiff informed Ms. Gorospe that she could not take Isaiah home after the medical hold because he required professional mental health and drug treatment.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#11",""
"Id. ¶ 83. Consequently, Ms. Gorospe took Isaiah into the custody of the County on September 9, 2020.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#12",""
"Id. ¶ 83.1 Ms. Gorospe and her supervisor, Ariel Pearson, reviewed Isaiah's case file and records to determine his needs while in County custody. Records in the County's possession documented Isaiah's history of running away, substance abuse problems (including the March 2020 drug overdose), and mental health and behavioral issues.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#13",""
"Id. ¶ 85. Ms. Gorospe noted in her September 11, 2020 detention report that Isaiah required drug treatment, mental health services, and close supervision to ensure his immediate safety.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#14",""
"Id. ¶ 86. Despite this knowledge of Isaiah's need for intensive drug treatment and supervision, Ms. Gorospe and Ms.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#15",""
"Pearson placed Isaiah with a foster parent instead of a properly resourced secure residential treatment facility. Id. ¶ 87.2 Isaiah continued to use drugs while placed with this foster parent, until this foster parent informed the County she could no longer keep Isaiah in her custody. Id. ¶ 89.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#16",""
"After this foster parent placement failed, social workers Thomas Ruff and Natania Cibrian arranged for Isaiah to live at Circle of Friends, a short-term residential therapeutic facility licensed by the County. Id. ¶ 90. During this time, Circle of Friends was at the center of public controversy—there had been numerous complaints of staff failures to properly supervise minors, and complaints of alcohol and drug use in the facility among the minors.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#17",""
"Id. ¶¶ 93-94. Numerous phone calls to the police also indicated concerns of the care and supervision at Circle of Friends: from 2017 through 2021, the facility called the police to request assistance with the children in their charge almost 350 times, including calls reporting runaway minors. Id. ¶ 95.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#18",""
"Ms. Cibrian and Ms. Pearson were aware of Isaiah's history of running away, his substance abuse, and his mental health issues from his case file.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#19",""
"Id. ¶ 91. Despite Isaiah's documented need for supervision and treatment for mental health and drug abuse, Mr. Ruff and Ms.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#20",""
"Cibrian nevertheless placed Isaiah at Circle of Friends. Id. ¶ 96. Isaiah's drug abuse problems worsened during his stay at Circle of Friends, which led to his placement at another foster home.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#21",""
"On September 17, 2020, Isaiah entered Circle of Friends, where he was able to smuggle drugs and alcohol into the facility and continue his drug use. Id. ¶ 97. Circle of Friends staff informed Ms.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#22",""
"Cibrian of Isaiah's drug use. Id. ¶¶ 98-100. Due to these issues, Ms.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#23",""
"Cibrian and Mr. Ruff arranged for Isaiah to live in the home of Laura Henderson and her two sons, Harley and Cameron. Id. ¶ 102.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#24",""
"Plaintiff alleges these social workers made this placement decision even though they knew Harley was a drug user who had used drugs with Isaiah in the past. Id. ¶¶ 102-103 Specifically, Plaintiff had told Ms. Cibrian that Isaiah and Harley had done drugs together, and that the Henderson home was a ""drug house."" Id. ¶¶ 102-106.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#25",""
"Ms. Cibrian and Mr. Ruff also knew that Isaiah would be unsupervised during the day due to Ms.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#26",""
"Henderson's work schedule, and so Harley, just twenty years old, would be Isaiah's primary caregiver. Id. ¶ 107. Even though they were aware of these risks, Ms.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#27",""
"Cibrian and Mr. Ruff still placed Isaiah at the Henderson home on October 30, 2020, where he drank alcohol, left the home late at night unsupervised, and abused Xanax during his stay. Id. ¶¶ 108-111.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#28",""
"Eventually, on December 15, 2020, Ms. Cibrian, Mr. Ruff, and social workers Kymberlee Watson and Kristin Neimann recommended that Isaiah be placed back in Circle of Friends' custody.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#29",""
"Id. ¶¶ 112-13. These social workers made this recommendation even though they were aware, based on Isaiah's previous stay, that the facility could not provide the level of care, intensive supervision, and drug treatment that Isaiah required for his mental health and drug abuse problems. Id. ¶ 114.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#30",""
"Isaiah entered Circle of Friends on December 16, 2020. Id. During this second stay at the facility, Isaiah continued to abuse drugs and access alcohol without any supervision, monitoring, or adequate rehabilitation or drug treatment. Id. ¶¶ 120-21.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#31",""
"On May 3, 2021, while still at Circle of Friends, Isaiah accidentally overdosed on drugs and died. Id. ¶ 124. II.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#32",""
"LEGAL STANDARD Government officers sued under Section 1983 may be immune from civil liability under the doctrine of qualified immunity. Qualified immunity precludes liability if the officer's ""conduct does not violate clearly established statutory or constitutional rights of which a reasonable person would have known."" Harlow v. Fitzgerald, 457 U.S. 800, 818, 102 S. Ct. 2727, 73 L. Ed. 2d 396 (1982).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#33",""
"The purpose of this doctrine is to balance two important interests: ""the need to hold public officials accountable when they exercise power irresponsibly and the need to shield officials from harassment, distraction, and liability when they perform their duties reasonably."" O'Doan v. Sanford, 991 F.3d 1027, 1036 (9th Cir. 2021) (quoting Pearson v. Callahan, 555 U.S. 223, 231, 129 S. Ct. 808, 172 L. Ed. 2d 565 (2009)). To determine whether an officer is entitled to qualified immunity, the court considers two independent questions: (1) whether the officer's conduct violated a statutory or constitutional right, and (2) whether that right was ""clearly established"" at the time of the incident.","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#34",""
"District of Columbia v. Wesby, 583 U.S. 48, 138 S. Ct. 577, 589, 199 L. Ed. 2d 453 (2018). Stated another way, qualified immunity bars Section 1983 suits against a government officer when ""either no deprivation of rights was alleged or the law dictating that specific constitutional [or statutory] right was not yet clearly established."" Cates v. Stroud, 976 F.3d 972, 978 (9th Cir. 2020) (citing Pearson, 555 U.S. at 236).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#35",""
"Although qualified immunity is a two-step analysis, the court may analyze just the second step ""when no clearly established law shows that the officers' conduct was unconstitutional."" O'Doan, 991 F.3d at 1036. As to statutory rights, courts also look to whether ""existing precedent must have placed the statutory[] question beyond debate."" White v. Pauly, 580 U.S. 73, 79, 137 S. Ct. 548, 196 L. Ed. 2d 463 (2017).","Shane v. Cnty. of San Diego, 677 F. Supp. 3d 1127#36",""
